5.04155769827912	100131754,9636,375790,51150,1855,54998,81669,29101,728642,2782,127262,57470,6146,23463,11332,54626,8718,57449,9903,11315,54206,2023,22883,56998,23095,5226,23435,2475,26232,57085,5351,9927,55187,9249,10630,7799,55092,23207,54751,440567,23013,1969,54455,26099,23400,6390,55920,8659,126917,23352,23065,832,440574,4681,55450,1650,50809,8672,1889,3339,998,23028,7798,10236,55616,3399,6135,6924,57095,2582,55629,10772,57822,57185,10250,25932,25949,23585,164091,3925,83442,55057,3151,6195,10726,388610,115572,10163,27245,2537,6118,22826,93974,83667,65979,1104,51441,6429,9698,347735,553115,1307,8073,10657,23633,200081,3065,65108,55108,5928,57648,8565,113452,127544,204,2709,2707,100506168,6421,5690,27095,55700,9967,64960,29889,10946,64121,79647,4725,23499,8761,10487,5538,6018,10269,1503,22887,4904,6513,991,64834,5792,533,8704,6536,11004,6202,5052,10327,4678,60313,10103,10489,7388,9813,51727,26994,2060,4898,51060,23318,6342,55706,9528,51253,1718,255738,23358,4070,3725,51361,4774,10207,7398,3716,54741,57708,26135,1647,55970,79971,55635,9295,9406,26009,374986,8880,10964,10561,23266,8915,3491,54680,9635,51100,9403,9653,8543,5586,2633,2634,163351,23507,55144,84146,6125,50999,1810,54874,8412,30836,9411,2152,1266,29957,55119,29899,22911,6884,56900,6301,1952,6272,5686,2773,10542,55791,515,55917,4343,389,6566,204851,51592,163259,4893,80143,4808,55356,3321,5738,10905,10885,26227,4853,728841,9659,9554,100132406,10628,148741,5565,171423,284565,728936,723790,8349,56957,81611,51107,54460,1893,54507,4170,2029,29956,56882,8394,5710,5692,23126,7286,6281,6282,3713,6698,6707,6699,6703,6700,6704,6277,140576,6284,3608,65123,57459,200186,27173,10899,5872,6232,7170,25912,9898,10456,3570,55585,103,57326,6464,51043,8751,1942,55974,7059,2629,2224,55870,6016,6746,57111,4000,23381,84283,7203,128239,54865,1382,79590,3068,3428,8407,100505633,93185,8682,1314,23385,57216,50848,81607,5202,4720,6391,22926,127933,6675,4259,223,9019,481,23215,51430,9588,55157,60674,27101,9674,9462,55103,9917,27,9857,5768,200058,9213,3140,51278,2752,1660,3915,9887,4688,10092,81563,80267,116496,10625,7175,5743,79577,3075,360023,23528,23271,252839,3898,23612,1465,89796,55705,6051,127829,10765,51094,51706,7832,493,9877,6635,84919,4194,100506969,64710,729533,23380,83593,9261,79098,55432,5208,1604,4179,642587,50486,148304,3664,55758,9926,5525,467,5784,1063,2058,55699,25782,11221,375056,824,23219,80232,3930,55740,6726,2052,64746,142,8476,375,2987,149603,2590,359948,9804,1130,128178,55127,4548,100130331,1122,10000,159,51029,3192,25909,55657,10771,23185,23560,5214,1316,1645,1646,8644,10276,810,54906,2665,84991,5209,509,8872,10133,7431,221079,10529,8028,220213,56243,57584,10006,10730,22931,143098,51322,6840,3799,3688,8829,56288,7581,7587,9790,3185,653145,8031,414189,387680,22943,8030,288,983,22891,221037,221035,305,23411,3189,55749,9188,9559,3098,56681,5464,1979,219699,5660,9469,119504,54541,5033,51021,310,9632,23053,5328,7414,26985,132,23522,142891,7417,9231,6229,57178,10105,143244,311,84293,81619,27069,387695,54462,23063,10974,2746,84896,5728,118932,3988,3433,3437,3434,24138,9585,84333,80351,9044,3832,26509,55165,9124,5832,56889,728658,23223,5223,55361,60370,83742,2805,10613,282991,4714,55662,56652,84445,81855,10360,10724,23082,9221,8729,4791,10121,22978,84833,22984,9644,9748,1308,9446,85450,120,4601,1847,9126,27250,55088,3983,119548,8661,10935,7073,9531,10579,59338,5654,9184,4942,54764,56647,4288,664,101,5719,10581,8519,10410,11187,338440,6050,3265,3665,6888,6181,977,5441,7106,54472,1509,975,4676,833,4928,6786,6240,85363,10346,3611,1200,8665,6157,440026,10527,7465,23075,81846,133,50862,9646,1982,283106,55031,27122,9645,7003,84188,22800,1315,5682,10944,6207,5286,6288,3939,7251,144108,89797,10553,8424,55366,55327,5954,10480,79056,79832,283267,1479,10114,966,55226,26298,960,54765,8539,55761,51144,2132,3732,4192,9776,392,9793,29763,1643,10658,23788,23360,23279,85456,6749,29015,9246,25921,1500,63901,5007,219988,6809,27339,79073,54972,1642,220002,9066,746,3992,9415,3995,2495,9219,23193,51035,10482,23642,6520,25923,10313,1351,55611,10963,26472,5331,51504,25824,283234,7536,55561,10938,402,7542,2197,823,83786,254102,5970,5017,1072,8061,10589,9092,8815,10992,81876,9610,29984,22992,338692,54961,57804,5499,9049,2950,4723,222,4728,55291,1374,595,8500,2017,1717,4926,116985,10809,5870,871,84649,5058,1207,51773,4718,9846,51585,58487,8301,11098,23682,1075,79101,154810,23052,9702,10413,114908,79659,8065,472,5962,1410,6392,5049,6876,56649,10205,9354,10632,4297,23187,1656,6230,10525,867,4162,79102,5818,23650,23365,6309,6653,3312,79827,219855,9538,3703,6734,6484,2113,9743,4798,334,6768,399979,5927,283358,65125,23085,79602,2288,894,4704,928,6337,4055,51258,9918,4839,1108,8079,5763,7167,2026,113246,715,144568,4074,29121,23710,8531,1027,51202,387841,9052,2012,55729,55766,11171,4257,5965,51026,3945,3845,79365,51768,23012,56938,8496,5744,65981,58516,55196,5318,55605,1272,196527,9169,81539,54407,347902,51564,79022,5213,377,8085,10376,7846,84790,29127,51474,113251,57609,25875,9802,91,60673,144501,3855,3848,3850,3851,3856,3875,1975,3489,283337,5916,5204,6667,54458,5094,11016,517,23468,3178,100506653,22818,25946,3678,967,1606,1017,5869,2065,5036,6171,23344,140465,4637,10193,283373,9924,6773,8914,11176,506,10728,4666,23306,4665,6778,4035,6472,22864,4141,1649,10540,79837,10956,1019,10106,11260,2799,23592,8091,8445,57122,4193,11052,10576,4848,196441,55266,23011,64786,552889,11103,22822,4673,5074,4659,55117,160418,1848,490,694,8411,11163,7334,28977,55967,55785,55591,10988,59277,6636,4048,121441,7112,5250,55681,400,6996,7296,160428,23325,10970,90488,23479,23603,54434,7374,83892,51228,88455,488,10094,51699,160760,5501,217,10961,80018,10906,6128,5781,4938,4940,4939,23389,5037,51347,11113,10985,6175,5829,1337,8683,8655,9921,121665,65117,9735,8562,9026,51329,8099,55206,10959,144348,9612,949,5901,8408,23141,2802,7750,2706,10804,64328,10284,143,55835,5042,9818,6049,6144,222484,51082,432369,51371,6541,3146,10808,10443,23111,51569,2308,1997,11215,8848,83548,23091,2098,9445,5925,10161,22862,26512,55901,26586,144983,440145,22894,688,170622,4008,115207,23077,8796,54602,5611,10150,3843,8428,23348,337867,9375,2073,1948,55082,3981,8660,1282,8874,8451,3916,55002,7027,2621,57820,10038,328,4860,3183,11198,57680,1603,63874,4323,26020,54930,84962,5693,22985,23428,599,8106,8906,5106,5720,5721,10379,29082,4738,26277,115817,161424,23351,29966,25831,394,171546,11177,5687,4792,10484,5411,4253,55015,2287,6235,6029,6166,9147,378706,382,5836,81542,122786,51637,30001,5706,64841,10175,2764,11169,122809,3958,9787,22863,3895,10640,5684,23002,51635,5494,161291,3091,5529,23224,4522,26030,91612,2877,64398,51382,1965,26499,51109,677,87,2079,9766,6430,26037,58517,5663,10577,4053,51077,56252,10972,2353,11161,64207,10598,9517,22938,6400,23768,1112,5700,801,55671,9321,4287,53981,9950,3705,57062,3429,83982,23405,10914,7528,7453,5527,1778,3320,23186,9578,1983,4140,1152,9529,3831,9556,122402,64423,207,283638,113146,3714,1397,23191,123606,7337,8924,7082,51621,9824,9990,55505,254531,23015,440270,54989,161742,440275,6727,701,388115,6692,171177,11261,23269,25963,64397,548596,2923,10169,25764,4236,8669,80208,567,6652,90527,53905,283651,58472,9318,9101,54822,29766,5597,4644,10776,51187,9236,4734,6938,54629,79811,9133,4643,663,302,7168,114294,771,8925,5479,23060,51324,54878,51495,8766,5604,6124,55055,4088,79719,10116,8125,6176,55075,79875,196996,5315,56965,3073,25820,27020,80381,5371,1198,1445,25989,10066,9377,54939,257364,2108,10099,3658,5685,10933,1512,23423,58489,6218,100505503,50810,646,23478,11214,4240,11057,55215,5428,10509,10519,51335,8826,5045,4122,55898,9055,28232,1106,91947,3480,4205,204219,220,55692,83986,8312,10573,4833,10273,7329,1186,90861,23162,4832,65993,90864,4716,6187,90850,10921,527,6923,124222,51330,54985,10131,1387,84656,29855,5493,5373,23589,7874,100505487,2903,2013,9516,8303,29066,26156,2935,51283,23042,54700,9665,54820,4363,408050,100506074,6210,23204,23049,162073,57146,51108,7385,641298,100132247,57478,4706,84516,5347,5930,27327,197370,3566,2975,26471,8663,11273,3835,4150,9961,26470,124446,8479,226,5531,22928,79724,10847,79001,5652,2521,55737,10294,83752,6477,9683,113,1540,80205,5934,11051,583,4501,9709,9289,3801,1459,65009,23019,2806,146223,1783,8824,10204,1001,999,3038,54921,84916,6645,80777,10725,1728,55066,16,23450,92154,164,342371,9798,5713,2734,55159,10428,11345,3735,54386,4094,80790,1012,3281,57707,23406,55625,23199,81631,4597,9780,353,29123,6137,10381,55275,79850,64359,7531,1398,4641,5306,10594,727910,84981,6117,55720,4335,5048,23277,23108,30851,7326,10514,27043,5694,50488,26001,5216,9552,10749,708,56919,79003,22861,83394,84817,54739,440400,37,11337,23399,1366,1984,57555,2256,57659,1973,968,6665,112483,7157,23135,1107,58485,5187,6154,81565,4628,60528,10626,9611,7314,125144,23164,6720,146691,79018,54890,2314,140775,147166,51030,644815,224,218,644945,23326,26118,7126,230,10615,9703,6830,83871,6147,9618,2319,399687,57532,57551,28964,84081,1362,9527,4763,23512,7756,162394,146857,163,79148,8148,79893,26574,31,11072,84218,57636,4302,5691,9349,3927,6143,5469,51755,2064,2886,55876,5709,9572,339287,22794,51195,147179,7153,3487,84951,6605,3858,3884,3860,3866,3880,10209,3728,60681,47,7266,2648,6774,535,80347,162427,10197,6155,3430,10493,379,124801,10014,7343,51629,23131,9343,10614,9842,996,9520,3837,80279,4779,10951,10241,516,65264,5245,3675,1277,55379,80221,91369,51747,10140,9043,7706,59342,7716,645460,6426,140735,348235,55771,1213,81671,84669,342538,9969,9902,26115,10238,57003,11325,6603,55852,1655,90799,10672,9931,2186,3838,51321,55062,5573,23461,6662,6169,9368,10476,51155,6613,23163,3021,23558,2125,23265,8877,100507246,10610,439921,23210,6427,6397,10801,11322,9144,332,57602,7077,3959,8535,57674,55666,9146,5034,396,51529,5831,2194,9123,1453,3607,79755,284207,9097,7298,7525,23347,10627,103910,7050,284217,5797,201475,4729,23253,57045,9989,11031,9218,2774,57132,84617,10939,56907,8731,6093,6632,57534,5932,8780,4864,55364,6760,1825,1824,1828,1830,1829,22878,7572,2589,55197,55250,25941,57724,498,147339,51124,4087,9811,6139,4645,4152,4089,51320,8932,100507649,6925,4677,5205,23327,55205,3998,5366,23556,57614,2531,9525,5275,6317,8710,5055,5271,54495,25914,9306,55748,4155,8612,997,682,10272,126353,1265,2879,90007,1153,26528,6209,53615,10975,6929,83855,55643,2872,8943,8175,4946,84823,4616,166,56926,10362,1613,5605,55620,6455,80700,84717,56005,91039,257000,9667,6294,25873,9361,126328,8570,718,9322,56949,5609,1994,6234,9230,4670,54811,59286,55337,8666,1786,3383,11140,9817,53637,57153,3609,78992,6597,3949,9545,5589,51398,30000,79002,3726,7001,1777,5886,4784,9592,284454,5585,10755,3337,9524,4713,4854,23476,26993,7171,79939,29086,684,79709,6142,10437,3727,25804,23770,7311,11316,9454,51079,388524,8725,9141,1054,2821,10054,5349,53827,51599,7392,374897,10430,1340,826,7705,10653,64073,5714,27335,81,1891,3191,7538,6217,6829,2091,5704,23646,645,8425,80271,6626,558,7040,6223,9138,2077,27076,5329,5817,4059,348,147700,10848,2067,2354,7408,24139,6633,1760,5536,808,25865,29888,6510,1175,2909,10055,8775,30846,29997,6415,10945,9266,6141,1628,770,587,57664,23645,4924,10856,6625,23521,6205,6237,3276,53635,79784,84798,25818,5650,5655,11012,2109,284371,5518,55769,90333,90338,91663,147798,6203,114823,7138,6158,51545,11338,29924,390980,6193,27243,642273,26751,7837,6201,91543,3398,57498,129642,8853,51692,6868,10971,29841,4953,10130,9475,151354,1653,7447,9741,6382,23369,388,51639,50618,55252,10890,3030,3032,85465,54978,100128731,51374,5496,2498,29959,2355,5500,23160,79745,51646,57448,25940,51232,6801,5610,10153,10602,1545,64225,6432,6654,27436,9167,678,10128,9581,2034,90411,805,4072,2956,3344,23198,6711,57142,6233,57223,2202,9736,7514,10575,10678,23301,4190,7360,57162,29094,54812,9792,5861,10097,5534,84168,2673,22848,4084,5093,51449,55577,27332,23233,10574,200424,55233,10797,1639,84058,6242,3099,9801,56888,10618,54884,822,4144,8673,25885,10989,55818,51652,64795,64969,150696,56910,23020,1329,23505,9669,6160,11138,284996,9448,2274,3987,5903,151011,84220,100287119,699,84910,6574,3552,3553,3557,80255,10096,8886,54520,1622,5899,29842,23332,10746,83607,56886,84084,80097,50649,130074,55041,445582,150776,151162,22930,23190,4175,339745,390,55183,114793,2820,85461,29994,64844,3694,5937,10213,64135,22837,2591,253782,9360,6741,29081,130507,26003,79901,8520,3655,51776,83879,6670,29789,9541,440926,518,80856,220988,4780,8540,6744,54431,10787,55854,3685,54842,4664,2744,6772,4430,9262,9330,23451,3329,26010,9689,1195,285172,4709,8837,7341,51602,659,4719,1933,8609,1385,3417,200576,4133,10314,26154,471,55686,7520,6168,3485,10109,14,64114,80326,79137,10058,55139,7277,3300,10290,79586,10056,2181,130340,57590,5270,8452,3667,3267,9320,6672,51719,5707,4691,5757,26058,10123,23677,100506723,10920,51665,2817,3069,4735,23192,85364,6666,80023,57761,10616,128637,1457,140809,83541,9491,27111,2280,55968,140885,140901,6628,10528,3420,64773,5786,64949,60493,65992,8455,54976,1059,994,57506,9962,29058,5111,56261,51605,84515,54675,55612,650,8195,182,55304,51575,23767,55614,11034,6238,27131,92667,7692,10741,10483,388789,92675,54453,51126,22803,7056,64412,1471,57136,955,5834,26090,9837,26152,81502,3397,598,22974,9777,5326,23509,9371,171023,22919,9139,22913,8894,191,83658,128869,23054,55902,2937,26133,10544,3692,11190,51614,8904,10137,140823,9584,51230,647979,22839,10398,60436,55969,57446,79980,140710,25939,6185,63905,6714,10904,56259,58490,388796,57148,81610,9935,7150,5335,23051,64900,84181,6431,51526,79183,10955,7529,6789,5266,6590,6385,51604,11065,5476,5360,4318,51006,23613,8202,55959,10564,1434,6780,55661,57169,55905,387521,1051,5770,23394,8813,10079,7764,5203,116151,6790,51507,56937,57403,9217,8675,2778,51497,514,51012,10388,149986,5688,26039,9885,11047,3911,6227,11054,11083,54994,54915,55738,79144,85441,56731,7165,80331,24148,6782,8204,29761,10950,54149,522,351,9510,26046,10694,571,6647,9875,94104,3460,2618,6651,539,6526,1827,861,873,23515,7267,54014,3150,25825,4599,54101,7307,150094,23076,8566,1476,8568,7109,8209,5211,6612,754,80781,4047,529,9993,6576,1312,54487,5902,51586,1399,7332,5594,6598,4282,6634,85379,23760,7494,83999,2130,8508,29796,8897,10291,23541,55000,6525,113791,4733,253143,7533,6523,25793,7078,4174,80830,23543,8542,4627,8664,5880,11135,23616,3956,3005,51386,85377,23764,25829,1454,10521,9929,25777,6122,468,9978,2033,5905,23264,10766,2547,4809,79640,6721,6942,1727,26286,706,23313,2192,25814,9620,23774,415116,23654,6305,9997,1890,8553,55207,9695,55209,55845,55287,6161,79188,100505641,85403,9779,5868,7324,6138,9975,7155,9497,7048,201595,54918,10491,10015,9209,2803,5333,9943,3921,9045,285268,1499,4820,25994,259173,23218,29072,6599,4134,5364,51246,1294,7384,11180,3615,3913,200942,7375,2876,387,10180,6405,2771,7873,6159,1849,211,80335,55193,26354,7086,23272,378,7871,2317,8801,285203,7110,9039,10550,23150,27086,23429,151987,6091,2632,389136,8545,5627,131544,56650,131566,11259,55773,55076,10342,57092,27107,6152,214,56987,961,79413,90102,151887,80218,523,2932,116064,2804,1475,26355,3836,83666,151636,54625,201562,4638,64770,3693,57493,7707,5361,4171,11343,29927,8607,6184,7879,7555,56941,8971,27032,23317,55573,11073,51421,10274,9276,55186,253461,9616,483,256356,54464,23350,5352,5359,6596,4071,5217,9819,27230,83939,53836,4154,5912,170506,4311,6747,25976,57018,64747,10051,3840,51068,27333,7095,80012,5584,6498,200916,5337,64778,8743,79718,55669,59345,4711,8087,23200,27074,84002,54800,55689,1173,5708,1981,2049,6434,51726,1974,5984,4026,8626,55214,9076,3556,4976,3280,79572,23527,10188,7037,5130,26043,5062,22916,1739,9711,84248,6165,521,1487,7884,92305,10460,2261,3954,7468,6452,10227,8602,6002,27065,5522,93621,6286,114932,9778,57533,80273,9948,85460,259282,132864,9982,51056,54876,64151,1665,23231,55276,51274,92689,51088,5981,6133,7358,3093,23244,323,55161,57205,57606,285527,54940,132299,80157,6443,9575,10606,6731,5978,5431,3490,55236,91746,57050,2926,92597,26057,2069,374,727738,9908,8615,950,8987,55752,10983,901,246175,306,118429,3184,9987,79966,22872,100499177,1040,23001,5783,4299,55008,51191,8916,10611,128,27071,79982,3015,5530,4126,7323,27068,441032,255743,166929,6164,58505,10427,55435,817,100093630,9871,54532,401152,308,890,84162,57182,22824,10424,23657,80155,80854,60592,8821,8467,6059,54726,987,6189,152503,55294,201799,5356,9227,57600,6307,1363,55601,91351,23022,1182,51809,3148,60559,55714,2180,6389,79888,4726,54888,22948,10299,90268,4651,10409,64083,51663,6897,26064,6507,25836,9180,253260,5562,6167,5019,285636,3157,133418,3673,10468,493869,23517,3572,65056,10769,79993,643155,3796,57486,55914,375449,5295,891,64946,1022,6880,100506658,6606,55814,4131,3842,689,64283,8507,3074,10412,3156,10087,2149,55255,8546,9522,10184,133746,345778,256987,9765,6228,153339,1350,5921,1070,57561,9652,22836,22936,831,51752,64167,4012,1105,5066,9867,4124,134430,134429,114915,4163,51014,1176,100302285,1657,3295,4015,501,4001,133619,2201,3094,90624,96459,8572,10111,23176,27125,3308,56951,7416,6500,5515,7320,10802,819,9879,134553,9555,9547,7045,4090,10949,10112,1958,2107,3313,1495,9782,7322,84418,1839,3550,153527,5098,1729,5097,10007,80762,2908,51520,54439,11005,134266,1452,389337,1836,340075,6949,6208,3340,11346,51164,2878,10318,2760,2196,6678,475,10146,4238,55568,23367,348938,9685,153830,10569,9232,900,3161,79646,4869,1843,57222,8992,153222,8614,91272,80315,57179,192286,1212,23197,22838,64324,10960,9260,54540,54732,728554,3187,821,11282,8878,23061,57472,10399,1992,5269,63027,221749,8899,10455,9425,6239,6745,81567,7020,51522,221710,3096,3720,9972,63971,221656,7913,255488,6659,51567,81688,3006,3017,10473,3134,3136,3105,7726,3133,2794,23,28973,170954,203068,10211,8870,780,54535,3107,3106,100507436,7919,7916,7917,1460,1192,3303,3304,50854,4758,7936,1388,10554,6891,5696,6890,6046,7922,6015,5863,6892,5252,51596,3710,221496,3159,64771,6631,54887,5467,4736,2289,6732,5603,6428,1026,221477,23787,5292,60685,2739,4800,100188893,896,647024,285855,10695,4201,9820,5754,6722,65989,57510,54676,7422,55362,3326,347734,27242,23607,221393,4172,9697,28978,60481,2729,222584,26036,7803,23469,57579,1915,26503,135228,1303,1347,55754,4646,55023,9324,6785,7272,25998,7162,5238,4199,4907,10492,23036,55122,10957,58528,23195,23376,25957,10973,5550,202,11231,28962,8724,2309,8763,262,10758,4082,3066,7259,29940,57120,116150,2697,57515,7164,135112,135114,5796,2037,1490,6206,6446,10767,9774,7128,23593,57224,85021,51696,57211,3097,2519,84946,7402,84085,23118,9113,5110,84918,81706,22828,57583,6993,7430,6648,9589,39,6950,4216,9444,4301,100505818,7058,5689,23353,79778,7975,202915,8662,221937,26100,84629,80028,6624,27102,5879,11014,4697,54664,28969,27075,10551,23161,9734,3696,222901,55536,54543,84668,10457,10643,29896,1687,26031,54205,3181,11335,3205,8887,9805,79017,2617,23658,11328,989,54443,5898,3624,5683,9263,28988,5425,10652,4967,5478,94239,5814,83605,9238,7378,23480,1956,2631,908,25870,51142,2990,27342,51119,155370,9031,1364,7458,9569,2969,57414,5447,4191,3315,7532,5782,2770,10512,6717,9069,10142,1595,54467,1021,23089,7979,440,25798,55971,57154,10552,10095,11333,9551,7586,10980,4176,389541,56257,2783,64599,7205,51593,81844,5054,1174,8985,100129424,55904,6733,6856,10135,26959,10466,1738,3912,4189,3475,64418,26136,858,857,4233,5803,8976,381,27044,3614,402483,813,9296,3663,7328,51200,4232,4289,60412,231,800,23165,64764,56829,51631,28996,64761,80853,23608,57189,6742,7791,7984,9601,29803,116988,10061,58508,3638,155435,64327,9690,10049,54892,57488,2055,55326,79660,8658,83595,2222,1508,7991,57509,5108,427,23362,526,23039,64760,80346,649,23516,57805,23221,8795,4017,5520,665,1808,2185,55893,23303,51669,2936,84549,11160,80223,1978,23259,54904,6867,59339,8754,6422,137964,7994,100507493,84376,1052,5591,4173,6591,115294,9821,6917,6224,54928,6386,55636,444,8836,253943,5150,641638,10565,10499,23471,6129,7163,2171,79752,760,245972,8895,734,4683,1666,54704,25962,54845,92140,55353,4147,6156,1345,25897,26986,83955,79977,51366,7071,51582,8323,55074,3646,9694,8667,5885,2131,114569,84985,11244,29028,114907,157769,9788,6713,10221,157638,4609,50807,23167,5747,4061,642475,93100,1936,286077,23513,22827,83481,5339,84875,2907,1537,84232,3297,90990,6132,23189,6595,7436,9933,50808,79956,26953,286343,4781,55667,6194,55958,4507,1029,1030,79817,23586,54840,3301,2683,573,51510,4799,360,65083,304,54926,51271,7415,30968,80256,10497,768,7169,7094,1211,9833,100506710,79269,445571,9414,375743,23137,687,7763,301,23230,2776,29968,29979,3190,79670,1514,10927,1164,4783,3376,64768,23299,23196,84641,84909,1515,10541,9830,55357,7046,10952,55014,23071,10592,19,23446,2218,5887,9314,8518,8727,23731,54566,7295,23392,1317,9550,3371,55755,26190,26147,51552,2934,2040,153090,4702,5742,54542,23637,5695,169611,11224,26130,79109,23099,6136,64855,1025,399665,3934,25792,2801,4957,6709,89891,6418,56262,23511,5524,51759,57720,445,8939,84726,2889,23064,9329,9328,6130,6836,7410,11091,6256,51116,157922,9919,4851,10555,84973,85014,29085,8721,54461,20,56654,91373,11253,29952,10383,441478,92714,4509,4537,4539,4540,4541,293,8227,4267,7114,8544,5931,5160,1964,6197,6611,10549,6303,1968,6990,10159,8239,1654,8573,4128,7317,5127,7076,10682,5935,5355,9500,8242,8243,10075,10916,100463488,442454,158586,1947,3476,4841,6872,8473,6191,51132,546,84061,1349,5230,254065,139322,6173,3188,27018,79921,9643,139231,1831,1288,1287,2182,9949,5358,3597,10857,292,6170,4694,10009,3920,2747,57187,331,10735,6594,51765,84295,3251,159090,8933,27316,3423,3149,203547,2564,1069,7739,6535,10134,6748,3897,3654,2316,6134,537,2664,9130,2539,1736,6192,8653,100133941	
5.4869804174061	1832	
5.44059991822942	79026,372,7184,7057,4502,8140,2896,91304,2512,3482	
4.0166389197565	2810	
5.70503013813914	8668,3914,1937,283131,3854,286887,284119,71,3909,5268,5621,1894,6222,7534,10397	
5.34377551684827	3872	
5.22668869930935	2335	
5.66999211103998	3853	
5.16467474175998	4512	
5.20643231407002	57402,7051,3691	
6.71048558997991	4536	
5.13703122543185	64065	
