EntrezID	iPrEC_basal_01	iPrEC_basal_02	iPrEC_basal_03	iPrEC_4day_01	iPrEC_4day_02	iPrEC_4day_03	iPrEC_8day_01	iPrEC_8day_02	iPrEC_8day_03	iPrEC_11day_01	iPrEC_11day_02	iPrEC_11day_03	iPrEC_14Tday_01	iPrEC_14Tday_02	iPrEC_14Tday_03	iPrEC_17Tday_01	iPrEC_17Tday_02	iPrEC_17Tday_03	EMP_basal_01	EMP_basal_02	EMP_basal_03	EMP_4day_01	EMP_4day_02	EMP_4day_03	EMP_8day_01	EMP_8day_02	EMP_8day_03	EMP_11day_01	EMP_11day_02	EMP_11day_03	EMP_14day_01	EMP_14day_02	EMP_14day_03	EMP_17day_01	EMP_17day_02	EMP_17day_03
51564	61.63080781	107.8376487	92.89354867	64.61100163	84.03792552	77.70780211	51.58454122	94.97807493	84.64302652	43.18613022	96.52083173	69.75892783	45.23549178	94.8982418	84.51827713	63.40582678	110.1182308	74.88798636	58.74690376	101.1577674	93.94311867	59.00981052	78.01059723	65.05353381	46.80563218	67.74579496	62.08236399	61.01162328	75.2579057	69.00770677	59.0085123	69.87351391	76.27650847	55.34039893	84.78842472	82.49491807
79022	73.84592287	69.47808553	69.74920639	40.2209166	75.34814003	156.7374021	96.94919017	107.1928591	96.52700446	57.98962331	114.5064391	84.67813044	23.57834514	45.3500911	57.66200216	40.46831839	73.04004301	41.98683059	98.90762829	109.4876646	98.05935426	83.07560348	78.70815846	169.5208035	155.863338	169.4220944	187.4121765	67.06621185	100.6713673	176.5532021	125.7793193	119.1468683	130.7951843	114.7825771	76.96661432	86.21527712
5213	92.33516521	91.67995438	91.75530233	104.6046814	106.2023784	99.76095633	76.59932529	65.20744117	75.73004307	68.73050363	68.87735805	90.21455329	51.98879557	77.77457768	68.21268161	45.05582007	49.99574996	72.96072201	86.0066333	82.22618271	87.90154708	94.62232232	94.92645699	116.6908943	94.07757203	103.6925433	111.2655773	97.60529046	111.544137	108.0154684	139.9473912	91.53151941	92.40874182	125.4741001	92.06270839	95.75880686
377	279.6150884	205.6216209	208.8049678	254.883963	171.8707574	248.0805929	309.7100699	261.8515337	241.1356135	282.3237611	240.347859	208.9853928	270.0157154	143.6730657	206.5563502	246.9878136	195.1987176	158.5174932	297.2330937	238.4748614	239.6047458	323.0650388	207.8732457	318.1123766	340.4628861	282.0437178	264.4741994	230.7397051	196.2993415	243.3677014	252.1615353	210.2329789	204.1761637	268.700163	174.6610262	172.1879221
8085	120.0967904	77.49708937	76.76839216	82.25972774	74.90815089	55.93292112	79.91209399	66.08987805	67.60528265	91.54791779	66.56409666	91.84634107	132.7373504	117.7113814	95.91526778	107.1509321	85.87786716	121.2111618	85.71508539	77.05154957	78.73960335	129.9917453	65.04758443	55.27463414	87.19953393	69.07075524	57.92134764	91.81683765	69.23203335	64.46463414	101.6634522	62.69129614	69.65815632	113.10152	81.26861004	76.02472842
10376	225.7575356	134.1687061	105.6672021	127.1768719	209.1048382	821.3930344	140.0151833	376.5218843	156.5532195	95.4992261	202.5838667	158.4582496	124.9943383	85.78403348	87.45215591	184.7288623	297.3431445	63.25556936	204.7395194	334.0162587	311.5060868	176.9686593	141.0236281	1142.580949	569.9445473	513.6237312	821.6342891	61.14469116	139.8395376	623.8108703	157.1299465	270.1961458	291.6211414	194.3301979	65.70320735	83.14193704
7846	76.67760863	60.26221544	45.7195614	45.44736339	85.24789566	343.4587457	52.73386913	158.6528626	70.57627713	43.13047799	91.54731973	67.31124615	61.30369735	40.54441762	40.84861992	70.86051701	121.042342	36.06737579	81.56052768	148.8022554	147.9853085	75.53985013	73.41831916	515.1214286	203.7764509	214.8739925	344.1992727	37.05940476	76.43688072	258.5634961	72.72441171	128.5004543	126.410526	70.87336631	44.27144686	49.49695084
84790	583.7159302	344.0990455	281.5262619	361.0793022	592.3903768	1572.313371	410.0396363	704.2775199	395.8698569	403.3673606	447.0377647	433.4727696	822.5640455	358.7683821	368.371049	500.6111208	639.0206383	280.8987797	448.3277978	804.7185586	822.2512542	451.537479	478.5851319	2875.235014	1204.822437	1155.999037	1616.471633	285.3640701	457.3768107	1264.384112	423.3841917	745.5030687	786.92207	484.0771955	335.477448	384.4910201
7009	881.7092144	756.239937	770.5295375	802.5246919	849.3440339	753.4247957	964.4213374	808.8230684	851.8265613	1077.649775	821.4969531	882.5640794	832.2282561	726.9271607	829.1592795	756.2005	763.571454	751.2889441	696.9452776	696.9978419	759.1799025	888.3680846	756.621411	707.1814033	1014.102601	821.5905849	791.7581917	724.2884744	799.4105649	801.9306492	850.1596772	833.304289	824.812136	889.0102239	708.4213678	709.7798049
29127	163.1273093	64.51109061	64.12121059	132.2518275	105.8173879	291.1433767	60.10308931	48.16247614	52.87157531	43.5200436	48.52065777	60.37614806	35.68771745	38.61110071	36.61706399	47.3495709	40.66639949	41.78033798	72.01233364	123.8125637	122.2920315	78.82154917	87.02076308	236.4824153	208.7309699	182.7869111	130.8223541	42.58172181	76.37138211	138.3287289	79.05482682	124.213394	127.1550906	109.2687099	47.0872986	47.31326183
51474	721.0804514	337.3367512	388.7743616	563.4715605	403.5800376	349.1633472	476.8358705	405.7816336	380.1053963	470.595254	345.9482417	464.4767375	556.4489452	439.2496035	520.819904	573.6834689	465.1119769	535.2288437	619.6850816	482.3136719	496.0727793	735.100585	524.2172622	385.9087725	756.409326	378.9386388	458.2943411	543.1830888	557.2621947	535.4559404	737.1919123	570.5130653	561.2362619	714.650984	422.9252883	399.6959658
113251	123.9834179	47.09668675	52.86521899	113.6941541	52.90869395	42.57580563	89.44475495	32.37150035	53.05347293	89.82269867	42.44834661	62.29932653	148.5144653	85.23165721	64.03754643	85.27837943	59.16562436	101.3878712	102.4790902	61.46454487	65.39503314	108.2352961	61.7341686	63.80135763	93.72784128	51.0397741	42.77524811	111.8435537	59.4727401	50.83541623	109.5764711	57.23503769	60.22700451	106.1083226	73.05570912	64.62101916
57609	130.4796382	80.0703518	92.19795369	189.8184878	118.6870702	60.0374514	145.6266078	104.6384366	85.06745431	185.9340993	98.31360931	138.1774586	232.7561083	168.4747599	132.8708562	280.0014418	210.5881589	224.8016208	101.0942376	70.42549494	71.37021383	176.3609373	99.57686517	51.81624279	133.48057	67.63058103	77.22846352	205.5233417	110.0376689	78.17218089	225.3326332	112.7997922	114.8284097	206.0303552	132.8925587	124.7129056
25875	59.2988313	85.99483971	85.49494745	78.24521064	87.66783592	69.42917323	56.18185288	50.67045464	71.24323508	53.81570608	63.78818298	64.86356447	22.41398241	70.75939915	54.95380636	22.77366905	30.69914471	53.61924759	93.95131383	102.3567677	104.2337076	97.41784373	153.8122506	51.16034098	80.32149582	114.5226534	77.14524319	158.4838459	162.240063	102.845765	137.987977	133.4556278	126.9896318	110.0756173	168.0124874	175.3421396
9802	160.5732398	204.305068	204.9475774	182.471164	211.139788	199.2436394	206.74381	236.4466403	267.2682385	270.0802705	238.7864076	307.0092162	177.1577883	300.3269736	239.7317487	170.1471605	224.3031015	280.9676106	167.2756131	192.8497424	199.9029896	201.0344523	204.3854395	176.5568411	234.4361801	221.5564009	186.6631936	237.2600312	239.135434	192.6889429	248.4687932	241.9126836	238.9225124	259.9586662	275.9534709	288.7322132
91	113.1563841	55.6542804	62.35060517	119.5265657	64.23841427	48.62824859	114.459539	58.75171872	66.75642708	99.6174911	54.18814819	79.54965454	76.61506716	75.62031026	71.31582263	101.3346353	63.79043057	106.4813556	72.66831644	54.9647008	60.94684307	100.8210872	65.51262525	37.08826584	109.2908597	70.28050158	52.92812801	119.4284229	80.30129886	59.45158847	122.6141118	68.37025903	66.43170965	136.1656231	83.22406264	78.85543639
60673	48.19418124	68.99933903	58.36674297	38.32727646	79.58303549	44.87155986	35.15591275	50.11312609	51.9620872	45.57917609	53.72549591	84.4450179	63.92351348	101.6372322	73.008445	32.11251176	50.87286838	73.02955288	59.76732144	62.4111241	64.79751507	43.87753161	61.38538799	73.401375	39.46128641	46.94967933	45.77117989	39.98689814	60.19322484	54.36021396	40.92161198	65.36374926	59.23425169	40.74882351	65.54677114	71.33384092
144501	32.09243866	13.52458857	12.64718158	17.72447172	17.6545642	6.052442957	48.06894994	20.8069328	13.46042399	97.78096752	32.1543334	25.17615441	129.0113897	73.68699334	39.38168053	86.75293354	65.3054533	63.04907675	379.3038302	172.4667363	214.6417687	320.9987839	256.0049704	80.49704	90.40539914	59.33517756	42.85846844	661.4804347	241.165891	59.37325963	419.0885529	371.4153078	376.8324252	294.5211996	635.3656587	624.9394431
3855	749.619402	992.8603936	938.1046934	643.5346657	800.6702355	438.0716472	487.855897	767.5343111	442.0718527	561.1970839	686.1133299	433.9972728	570.9452611	545.6925091	420.6166596	515.5205012	1062.828311	439.2097803	54.00925023	31.42643054	37.24529299	21.39181597	22.38008937	22.77768095	16.26247992	15.09302575	33.03846984	33.26697016	25.54445885	18.09396171	19.6695041	28.95157548	30.27896106	24.61067559	25.89019242	28.06444762
9119	31.92586891	62.95516449	64.75356967	96.57564721	73.42318755	13.49625211	52.73386913	37.80545379	52.44714752	171.4088674	46.90137479	76.9854166	323.5764006	67.38990395	180.0950204	43.7451053	51.82972484	107.7891421	3.498574914	4.101843343	4.381799175	6.381081467	4.534147976	3.518018785	4.080192095	2.419492677	3.911355372	7.185665555	5.829376508	3.759784251	6.78258762	7.237893871	6.121975734	6.119047755	5.631703487	4.771764869
3854	113.1563841	503.1625694	482.1737976	242.0072101	307.3324135	135.4494993	990.5854494	1460.247263	1235.145482	1654.59644	1417.393089	840.7786565	2534.584775	717.426289	1810.372469	2383.207122	1750.489153	1059.238256	44.16950829	58.94033358	49.79317244	76.32988879	51.73579101	93.37656641	57.93872776	42.34112185	91.87524108	54.22516137	72.76895843	66.81449929	72.57368754	81.95522906	78.75839052	68.45264412	47.86947964	50.79098877
286887	236.9732322	388.1437233	367.906512	411.7531123	305.5724569	181.642857	1364.590275	922.6574262	849.098097	1799.960064	963.4155397	639.1945868	2755.755474	395.5014035	1246.559957	2673.366604	1015.782869	608.1895657	104.4470386	73.13902207	84.78117494	167.7920565	98.29800292	107.2101318	127.4185703	80.01607926	124.3311686	122.688586	129.8837485	107.9371395	158.8632745	130.5604702	131.2088313	146.3192079	92.06270839	93.9795047
3853	2817.083149	4918.461991	4477.22875	4659.793914	4118.463336	3226.369506	11188.43684	9626.271725	7634.485703	12788.65977	9311.802422	7168.385464	18196.71885	5477.473488	9838.480382	18827.68033	10556.04045	6455.784942	1946.22807	2034.261877	1954.216041	2535.598686	2164.358097	2281.942016	1950.564975	1580.677609	2496.276931	2074.528259	2788.799921	2159.212764	2334.566659	2732.24926	2555.593951	2467.119364	2037.346955	2178.189347
3852	12147.87641	18434.97171	15220.37714	15688.80857	15041.90869	18011.23542	23514.64071	16507.18942	18504.93009	13835.97908	20002.36647	14944.20393	15600.71394	7411.508494	13789.28668	14608.40758	9014.943387	8381.74151	5498.447799	6089.596627	6295.848723	5967.222755	5642.572766	5429.257025	4802.560962	7373.807183	5468.907013	3667.883062	5880.072434	5404.141559	5850.207909	6898.325296	6672.043526	5807.110804	4487.059753	5073.356584
3848	1.554651008	2.932322301	4.552985367	3.635789072	3.189921257	1.739207746	96.00268483	10.26413426	18.61418993	167.0123412	62.51588921	12.18013026	632.481831	21.21124846	216.147877	427.8664513	27.66909926	193.0705898	0.145773955	0.126210564	0.132781793	0.182316613	0.290650511	0.178882311	0.116576917	0.345641811	0.083220327	0.06653394	0.26199445	0.391644193	0.226086254	60.51992798	0.248188205	0.403453698	0.156436208	0
3850	17.04563784	28.48541663	27.82379947	23.63262896	24.69439042	17.87905563	68.14838472	66.27565424	53.29600309	81.36355977	59.85563861	38.81323804	103.6282823	28.55785274	68.66404758	98.9589648	68.49497483	43.01929364	13.55697779	12.87347757	14.67238815	21.75644919	13.66057403	14.37021233	10.84165328	10.48446827	15.22931985	11.90957532	16.37465311	11.74932578	12.81155439	15.47795766	15.96677455	14.86054455	12.67133285	11.88897349
3851	14.21395207	25.13419115	26.55908131	26.35947077	22.3294488	13.28754718	66.25537404	13.46877346	36.13699413	78.35833936	28.16395749	34.61721231	115.9705272	15.46653533	54.89738561	116.0801764	56.13557891	1.858433485	8.60066333	8.077476122	6.639089659	13.00525175	6.859352067	5.187587023	8.160384191	5.41505504	11.0683035	10.97810015	11.00376689	7.754555018	4.371000911	8.685472645	5.294681716	12.91051834	7.508937983	0.242632112
3856	232.8645117	525.7234982	485.4620648	263.2159797	399.4551394	195.4869507	134.6741889	221.4452133	186.0206342	172.1879986	175.1138876	239.3483013	157.6547127	180.4060871	179.3615507	94.37146312	171.038092	161.7525441	219.4626889	317.1040431	336.2698912	159.8916699	231.6484575	246.9768442	136.3367044	223.111789	176.0942121	166.0687151	302.9310826	178.1981077	189.535643	358.999536	329.6766662	252.6292573	341.3438058	369.0434423
3875	169.5124831	182.4622591	150.1852812	83.47165743	156.4711375	205.7830605	51.44932617	119.5469755	92.100829	48.69570095	80.09667582	81.99733622	70.90968981	89.15352867	68.38194385	47.75916927	111.5535155	65.52698807	268.5156246	403.3058586	394.0963621	146.0963795	288.790348	472.1300465	201.5614895	273.0570307	350.1911363	160.6129319	273.9806959	310.2605295	170.016863	324.5917021	320.990079	168.2401921	325.8566212	340.9789947
1975	823.7984644	611.0600614	688.4493291	836.9131969	817.49982	580.2692725	722.048362	448.7888205	501.1279472	733.7746481	512.0404099	605.3349903	480.8235864	764.1020831	450.5760756	567.7033328	453.9486516	630.0777823	884.9936792	511.2789964	528.7371004	1015.381992	1038.261756	530.6245622	824.8982648	737.4268039	606.5097436	1508.723631	884.9517527	691.9569599	1189.891955	754.9680068	715.1956786	1035.86737	1103.892102	1059.97882
3489	62.07499381	183.599282	183.6370765	164.7466923	126.6618734	123.4141817	33.53333217	42.07830606	99.25546878	18.58784471	26.13985377	28.78939879	5.239632252	10.05324797	18.50600461	5.079019716	11.72149162	9.980476124	45.26281295	48.5910673	56.3658712	33.66780126	61.6179084	54.02245796	17.42824909	53.92012252	28.12847055	12.77451654	57.57328034	32.03649497	15.44922736	53.28203411	44.42568877	19.23129294	24.95157517	29.27760818
283337	124.0389411	84.55860022	88.78321466	100.5144187	67.42833553	74.1598183	126.3584633	82.39173835	85.79504479	79.24877504	78.18823517	68.41853072	34.11582778	63.9099335	66.85858371	80.93663677	55.41793656	72.54773679	129.8117067	77.55639183	92.28334626	135.7651047	93.82198505	72.80510063	121.2982822	109.6260611	92.29134271	103.659879	87.96463651	87.336655	101.3620039	80.34062197	75.44921445	111.5549475	86.3527868	79.17894587
5916	104.6058035	144.6412857	127.9262416	118.5418729	132.2717349	84.0385183	136.5671995	143.1405511	114.2923388	147.3671041	123.5859901	114.1668669	29.69124943	87.1097365	119.1041943	92.89690901	84.68179659	88.0346825	58.23669492	99.45392475	90.62357384	80.28008207	84.98620951	41.8584608	57.76386238	80.82257682	58.00456796	68.13075489	89.79859766	75.90064457	69.40847998	86.18661317	85.04582506	83.85112693	86.43100491	90.82528725
5204	174.9537616	313.9380161	294.4263871	211.7847134	340.8815853	358.2072274	189.3010687	301.9327458	292.6732729	247.3741608	339.7602675	321.6370282	145.3706859	297.012716	218.4611275	163.9212654	246.4702761	251.4391674	186.5177751	261.8869211	257.0655516	190.3385443	329.4232895	263.9706638	260.2579672	346.8515574	317.8184291	321.5585336	362.2073268	311.983764	277.1817474	338.0096438	321.6519142	266.2794408	390.386557	416.761091
6667	198.0514337	95.74929961	105.730438	174.9723491	116.9821123	122.370657	159.2157203	115.6921196	103.1965839	155.9931997	101.1473545	157.0012962	76.14932207	149.252066	122.7715428	185.2203803	118.8096769	174.0044389	142.4211538	113.4001921	122.5575951	185.7198568	119.7480107	89.20264581	218.2902771	139.5816847	137.0638787	216.5679758	138.4640667	125.4044705	226.6891507	118.8684878	127.4860082	274.6847262	177.2422236	150.4319094
54458	87.78225869	101.6139442	99.91273445	62.18714224	100.2075264	119.3792197	76.93736291	99.52959148	91.13070836	87.31834834	108.3184648	120.1112366	85.28956944	138.2045407	89.59614425	51.77323324	98.39673916	119.2838974	102.989299	131.7638292	119.1716594	66.36324726	86.61385237	140.3033594	85.9754763	101.5610855	98.28320626	67.19927973	112.0681259	92.66301602	70.68963542	125.1042118	112.1810688	88.02014848	120.5340982	126.5730851
5094	324.8665374	450.4406113	440.9439856	300.407072	556.5862607	443.5675436	282.2614149	389.3868852	416.7274508	327.1794582	424.3099715	529.340302	216.5132483	479.6283082	389.8109324	204.4715034	362.1701696	426.0630842	380.0327	497.1434132	483.9232452	334.7333021	510.2079075	413.9336679	327.2314061	453.2516282	410.1097718	410.9136155	569.4449366	470.6779909	425.7204163	574.5774211	570.2537666	431.4937302	593.8318455	607.7125631
11016	83.67353817	42.12969183	48.05928999	81.12354366	45.81386908	38.54084366	87.88978189	52.94621292	44.74681488	64.22267303	47.42185861	67.01985548	29.92412197	45.46056636	45.53154182	82.16543186	52.70684326	57.12962195	61.07928704	38.17869573	40.8967923	67.94332457	39.29594913	27.60750335	84.11024562	50.1180626	53.84355161	68.66302642	54.2328511	50.75708739	76.56787803	41.47869949	45.8320886	104.6962347	50.52889518	48.12203554
517	147.8028922	229.9180057	179.147327	126.3436702	271.6932933	235.0017507	127.0345386	197.7587497	191.8413581	148.3688443	210.1019662	215.6291002	92.27574578	210.4001182	144.7756336	113.3768272	161.3100513	153.4240088	152.8439915	166.9765767	154.1596619	136.2512824	196.9447865	166.7779414	125.5533396	179.4457069	140.6423527	150.2336373	214.2459613	169.2686201	142.8865125	177.940837	172.8217204	122.0447437	206.8086669	237.9412245
23468	262.7915436	141.1703736	146.201419	189.4397597	112.2522291	321.5447281	240.8856099	171.4249753	133.2096915	141.8575334	174.4777408	77.39336354	67.24194724	57.11570548	77.97347063	168.9183654	118.0122966	53.48158585	244.0256002	172.7191574	183.5708291	317.8386293	177.8781129	217.342008	413.8480554	275.1884886	310.0789386	193.6137664	143.6384571	269.4512047	295.6454582	186.4592813	204.0107049	272.8691845	101.7617533	104.1700534
3178	416.7575166	323.6326327	331.9252805	318.8132542	448.2389352	913.7101816	359.9424606	487.0587148	420.789831	221.1063084	476.7053421	257.7059138	175.6441167	186.1508003	206.8384539	225.1971807	361.9309555	130.6409909	437.977847	603.4127084	505.6994593	430.2064353	682.15675	870.6798357	589.9374885	703.8995482	757.7210779	406.5889093	521.5654509	651.4609503	413.4363965	533.4884544	504.8975392	367.4790767	381.7043475	378.1017078
100506653	24.98546262	64.21187405	65.95505192	24.1628482	47.84881885	42.99321549	18.72728429	34.3221503	37.77407273	14.35827525	36.49169851	37.64767534	42.32458497	76.11744889	35.82717355	43.99086432	64.2688588	70.00099461	50.87511021	88.97844791	70.57352307	29.71760797	60.28091604	37.86342252	21.04213352	50.1180626	52.51202638	32.13589318	64.12314158	57.57169634	22.6086254	41.75708002	47.48667664	26.35897495	71.80421946	72.62787885
22818	194.4979457	209.8106528	199.2563457	159.6717367	213.8897201	202.51335	171.5878973	173.4220693	184.868616	185.4332292	176.7910022	219.4754572	114.3986375	170.2423639	164.3536324	127.6308503	165.4564293	157.7603536	172.4505885	174.3598947	181.9774475	147.7980012	143.5813526	187.4686621	174.8653755	189.7573543	171.8499754	113.773038	168.5279298	175.0649542	159.2400849	172.9856635	167.6924975	166.2901659	130.3113612	141.5353987
25946	46.02877448	81.50659129	78.60223349	44.46267052	63.19344007	72.83802042	87.07849159	105.3815413	85.37061701	109.5792402	104.3280889	96.74170443	37.25960713	87.66211277	113.3492782	63.48774646	80.61515664	104.5540913	52.1870758	93.90065992	87.5695926	52.81104566	73.18579875	58.55414317	58.40503542	78.40308414	68.5735495	56.95305292	87.50614623	76.21395992	62.77661653	81.78820074	77.26926129	72.55442338	89.95081958	90.42090039
3678	249.8546262	193.2938986	193.5018781	207.2399771	277.1381588	157.7113584	97.96330304	354.5538504	211.2437711	125.6627346	191.5958751	242.670155	250.1051128	192.6136025	220.2665914	270.2530007	511.4397771	182.6082976	397.8900095	310.0362515	336.0707185	387.60512	333.6086569	315.6676517	411.633094	290.3967282	396.4616381	270.7931371	351.4000558	359.529369	249.2977761	395.3003576	392.220094	284.5020995	196.7185315	207.5313331
967	306.821481	576.3509403	515.3094133	304.1943523	542.7266028	486.4216225	271.9850712	552.5912643	445.8310702	315.269881	529.563365	488.0793823	225.9445863	367.4406894	374.7465933	270.0891614	463.9956444	323.0921029	330.1051205	406.7766491	446.7443431	305.562644	404.178601	489.3027484	296.9796961	405.2074165	418.4318045	258.6174261	464.4506608	428.7720623	291.8019919	444.9634447	437.2248885	288.200425	398.1301493	423.959177
1606	210.2665488	255.65063	236.4390596	178.9111206	187.2703772	203.6264429	227.2288899	242.5308104	218.7622061	190.8871477	261.7455269	197.7377127	150.2610094	191.5640876	289.4384257	321.7804749	322.9390548	206.217286	196.9406129	235.698229	220.0858222	171.9245664	182.6447813	142.1518099	167.812472	183.4205877	185.3316684	147.173076	174.1608105	205.4565436	157.0545845	171.3710564	189.6157889	149.8830489	176.2253883	189.8191889
1017	72.23574861	67.92215941	60.64323565	64.38376481	58.90354597	135.5886359	63.21303543	76.81845278	66.3319993	31.10959638	66.04361284	41.43575413	34.58157287	38.11396207	40.84861992	58.8183251	76.22956454	36.06737579	115.3800852	125.5164063	113.2628696	98.81560443	91.43865086	130.4648322	147.2366462	141.4251077	162.3628581	76.24789561	82.33175584	137.8587559	101.6634522	101.6088947	108.2100576	90.17190153	72.27352808	70.44418984
5869	157.075275	196.5254374	202.3549052	177.6991909	159.0560737	178.3035782	222.3611482	224.7427406	248.2902533	237.3011073	249.8900623	226.8185022	163.6511807	155.7148682	215.922194	191.8558738	178.8524197	158.9993093	153.4270874	218.0918553	218.293268	171.5599332	166.7171333	154.5543168	232.6875264	212.4544999	211.7125121	171.3914303	185.6230677	226.1353569	206.6428362	191.6928354	200.6187994	228.4220354	175.990734	157.4682407
2065	30.1491249	24.8948179	24.72523998	43.78096007	32.11920714	21.70531267	97.55765789	63.02457099	46.68705618	96.66792292	57.07972493	48.60396475	37.43426154	68.71560698	62.17566182	152.4525112	66.9799521	89.13597642	26.31219883	45.94064544	45.87610954	63.56772585	53.18904357	14.4894672	51.93501653	52.65276922	26.63050466	104.5248203	73.22744871	38.30280206	109.1996607	50.16417214	52.36771134	94.81161906	80.25177469	70.60594458
5036	154.0770195	164.8683253	161.9471601	145.0528348	192.1652564	294.2739507	140.8264736	174.11873	150.550598	125.2175167	169.1572395	160.3814281	163.8258351	159.1948387	119.0477735	119.684642	168.0877846	123.1384261	181.7801216	169.6269986	155.7530434	156.063021	177.6455925	425.7995279	165.5975106	179.6761348	293.6845342	140.3200801	159.2271269	215.0909907	172.5791739	160.4028634	161.4877923	158.4228188	160.3471132	164.4236945
6171	396.0473442	701.243933	633.4340892	426.9779791	660.4786961	725.3191985	435.3248504	582.9656707	581.4054308	452.5639316	576.0020875	564.3654613	266.6972816	448.4190494	397.4277331	294.8289026	359.3793382	381.4606805	702.7762358	713.0896889	665.767911	568.5239726	825.3311919	757.2684504	583.8754889	887.7233847	778.0268377	761.480947	821.7455917	777.2570651	619.0995256	756.9723467	685.2476352	482.4633807	784.2929287	795.995082
23344	175.1758546	105.5636028	104.1495403	113.3911717	104.5524191	159.0331563	146.032253	138.3103702	100.8925474	104.5148873	107.4509918	82.63839571	212.0886699	84.45833045	81.41513612	130.6618782	130.4514305	55.68417368	101.4586725	73.51765377	97.2626635	143.4831747	128.2931357	133.8635962	168.1039143	155.0779592	136.647777	111.7104858	115.8670454	125.4827994	142.3589779	109.8489585	111.3537748	129.3741525	79.07850313	89.20773983
140465	31.37063641	73.78680401	55.20494758	28.93482136	48.78379577	55.0981014	27.51626248	47.46581544	50.0218459	25.87828679	46.55438559	48.25429594	11.35253655	33.47400147	32.27266657	17.2031313	29.74228826	22.78301791	47.44942227	54.01812157	51.78489934	43.26980957	58.82766349	55.39388901	34.85649819	54.55379918	52.5952467	31.13788407	47.09350235	51.3837181	30.06947178	52.27986419	47.98305305	34.29356434	43.01995719	56.7759142
4637	339.4691522	702.0218961	625.5928366	479.999903	847.5840774	1175.5653	525.9189333	1468.096307	1005.166256	519.5135639	1376.332699	862.8077916	420.7424699	418.9773947	692.1132881	631.1091596	967.1426655	433.7721416	379.6682651	825.4170912	757.5201301	513.8289886	795.3941892	1082.595747	593.4930845	842.7323423	1187.886949	437.061454	759.0634196	983.8102124	551.1982873	817.659303	784.6056467	542.174528	665.8707192	716.2499945
10193	91.83545596	52.84164472	47.30045909	79.0026667	64.23841427	33.46235704	69.83857284	43.00718698	47.23274904	66.2261533	43.60497731	64.7470082	42.49923938	70.53844865	46.94206046	40.22255937	34.60630859	63.32440023	86.07952028	49.60075181	54.83888058	76.39066099	58.01384206	36.25348172	63.47613131	49.65720685	46.10406119	94.74433103	62.81316933	46.21401475	91.9417433	63.9718466	60.72338093	86.54081825	86.3527868	81.52438962
283373	61.68633106	49.07151605	45.7195614	62.86885269	49.11378763	40.9757345	43.20120817	31.8141718	35.10624094	54.42788061	37.64832921	35.37482806	154.4527152	65.73277517	44.5159684	44.07278399	49.11863154	51.07250541	93.0766701	72.19244284	72.63164087	107.019852	68.59352067	79.48337357	65.57451582	60.14167512	43.85711236	102.3957342	61.5686957	54.20355629	86.59103529	59.51775806	67.50719187	78.20277516	73.83789016	79.82596484
9924	106.9933033	116.5747723	120.5276404	108.9979265	112.1422318	67.0638507	78.8303736	71.19872316	80.76254393	97.05748853	83.62439945	95.22647291	61.65300617	128.3722433	119.0477735	142.6221504	93.93140902	131.8111157	90.08830403	68.7847576	86.04260198	72.68355652	78.24311764	34.10689399	67.26488112	80.3041141	57.25558502	99.20210503	95.95546723	86.86668197	99.77940011	84.29362554	99.60619977	106.2428072	129.6073983	134.1755579
6773	129.9244056	184.0181852	170.9898949	164.8981835	91.51774088	160.981069	142.1786241	233.3348892	240.6505532	98.94966434	198.0151755	131.9999762	71.31721677	117.4351933	178.4023981	114.3598633	143.8474209	122.3124557	97.08545386	207.4901679	203.2889253	136.433599	122.4219954	58.4348883	127.2437049	127.6570422	104.3582901	103.3272093	149.729828	112.0102391	121.031508	141.4729871	145.1073708	147.529569	118.3439913	114.8458663
8914	71.68051611	38.83830965	34.5268057	37.4940748	40.53399942	113.6746183	61.4552398	65.16099713	45.71693553	22.37219632	61.18576391	35.19999366	17.93118593	23.42075351	25.61501857	33.58706587	58.28850594	19.34147442	95.91926222	67.52265196	72.10051369	112.1247172	78.82441867	120.74556	120.5988206	102.367583	129.3243883	62.00963238	55.60832197	96.8927733	70.53891125	77.00005556	79.99933155	75.71481068	53.97049175	56.37152735
11176	266.9557873	183.4197521	192.2371599	283.0613283	191.7802659	138.8583465	267.3877595	208.6731006	198.1471423	267.8541814	201.2537414	237.949626	231.8828362	242.3827037	225.0623548	333.9865062	225.339696	281.6559193	194.3895686	215.125907	215.2392867	290.9773149	182.9935619	139.8859673	330.0292521	216.7174155	193.7369214	318.1653026	218.7653656	206.3964896	354.201798	204.1642833	213.7727743	391.551814	244.1969206	232.3606859
506	540.3522717	688.2579343	668.4035463	633.9149737	839.1142865	705.6313668	517.7384228	614.6405103	646.7066769	609.6701759	671.1349624	683.1945789	565.0652293	651.8592267	595.3517092	494.794824	605.2117101	564.8261177	468.3717166	600.194339	614.7133115	429.1733078	519.2762035	763.350449	547.8532215	642.4329128	687.9824438	423.7546659	601.9322484	661.7220282	528.2128515	616.1117967	614.596726	557.9764645	504.1156802	568.406161
