iPrEC_basal_01	iPrEC_basal_02	iPrEC_basal_03	iPrEC_4day_01	iPrEC_4day_02	iPrEC_4day_03	iPrEC_8day_01	iPrEC_8day_02	iPrEC_8day_03	iPrEC_11day_01	iPrEC_11day_02	iPrEC_11day_03	iPrEC_14Tday_01	iPrEC_14Tday_02	iPrEC_14Tday_03	iPrEC_17Tday_01	iPrEC_17Tday_02	iPrEC_17Tday_03
51060	129.868882399702	126.209545546895	128.115949360685	96.7271384234279	124.791919511467	133.292881680097	81.602282105512	116.38878032593	128.419720758047	87.5409572584198	113.118482241439	114.866204474432	60.1975527657166	89.0430534210816	98.9619880459109	57.7533693561441	89.3863408421581	73.1672146177495
23318	112.323535311927	44.4635810058524	45.0872023169637	105.816611102215	46.3638555082268	44.1063084473807	73.1513415394896	42.3105262876786	44.3830196387586	46.0243939305233	40.482074421783	32.8105901162381	28.817977387843	40.5444176247357	35.8271735513988	57.9991283746809	34.526570548309	46.8049914770175
6342	116.931965084981	130.039517531248	127.293882558272	133.539502772516	109.667292862876	143.936833087746	159.553757886502	142.815442738322	148.004031336352	135.791440375425	143.075217313559	127.221169136319	104.734426910565	95.0087170497893	120.063346956499	131.562994590025	118.092034600567	101.181378634141
55706	82.5075499127646	50.1486956701269	55.0784757616765	75.4426232339344	64.8983979830458	115.274689427934	44.215321041429	40.8243168022717	44.7468148816992	32.7791632709531	42.7953358173134	37.0066158504639	30.0405582467212	31.6511598078659	26.4613297568599	41.2875151141796	42.7395884847428	22.7830179101365
9528	156.464519282753	241.168548389751	262.998140864308	197.923267580593	249.198848526424	191.730261957384	205.188836943023	211.506187391974	269.087214695097	254.108080636964	232.598433320587	270.643659857566	161.380673371921	244.813159281783	226.980660153192	164.904301438182	208.435231901339	251.370336579512
51253	65.850574829434	81.2073747307425	76.6419203480504	57.4909146933295	97.8975833981538	122.161952103471	59.9678742564947	82.9026228578554	77.4883867463572	61.6626704655621	85.2436824252973	81.5893892766133	38.4239698504574	78.3821915660762	56.364325004484	43.5812659538563	74.7145418100822	57.4737762989848
1718	339.746768449668	767.550322989317	700.717095195336	569.30397211471	492.677838247563	541.380587283149	730.837340149614	574.001969692009	821.328393478994	532.814446784559	741.689434941952	546.940298829297	398.852450674975	240.891287822169	652.280241618458	401.815995307641	360.096980591602	273.740369270733
255738	133.811033169423	219.864329226786	201.216658867571	110.285601835952	154.711180954498	219.418449279241	83.1572551696601	166.176798087063	152.43020679213	56.2087519586802	125.320936102862	88.0582622835448	52.5709769317622	26.2378724410755	79.948196728082	49.1518037073567	47.1251805867221	33.2453101226463
23358	138.586032693311	79.77113523661	86.6964297006412	132.782046715951	87.3378440653192	66.9247140794641	99.1802384828385	72.9635969241966	78.9435677181198	101.565319133259	65.4074659586236	90.0979970154601	106.073444041717	83.0221521661822	79.3839892705796	122.306071558473	87.392889886713	90.3061012027162
4070	531.801691160471	923.44215141495	953.407783075542	1367.73840134052	1890.24833921975	455.463724613567	818.794729560775	781.60685718479	1146.07628034401	1174.48465478811	1129.39204483286	1401.70570777222	766.383544108214	1576.09518812886	1585.98716303909	554.760024510366	782.628845107744	1710.51594587553
3725	181.449981907749	78.2152091179664	90.3008764496832	187.243137183018	61.2134889450254	47.7934288696381	61.8608849432837	53.7822057531634	64.8161857839248	132.452306595702	69.7448310752432	43.8834358037785	71.6083074485797	203.163989133212	338.242370772655	70.5328383200569	72.2426626253303	178.822599790135
51361	104.77237327415	63.6134409276192	67.0300623506052	118.996346486457	66.1083681149331	65.6029161922398	189.301068678901	67.3438673075016	104.954927588376	143.248839150141	89.4653844721403	98.1403796727263	118.124598222088	88.1592514020138	100.090402960916	157.285771863541	66.262309758995	92.4398581671096
4774	69.5151093477667	59.6637823187548	68.8639036790651	68.3225363022177	52.3037088829462	64.8376647838467	50.4352132980215	40.9636489415286	49.112357796987	37.5096027922282	44.3567872592965	40.9695290438994	11.8182816358225	36.6225461651223	36.3349602631509	29.900680588642	31.6560011724681	29.1154579334977
10207	130.479638152757	94.7319633004903	103.83336073556	146.567746945445	115.167157098727	69.0117633750815	114.324323977151	102.734230678754	91.6764012210424	121.655774041262	102.188322147558	102.977464894126	106.480970994677	105.172440269069	98.0028353681569	147.946929159144	118.092034600567	113.983920420502
7398	137.420044437478	60.8606485638652	61.3388306415915	91.7279284500949	65.2283898371969	126.683892243975	101.884539463966	53.8286497995823	76.821428800966	77.1339903116147	55.1134527485131	63.5231673653632	66.7179840130669	66.8927653181947	59.975252732499	66.3549350049316	65.1459772239457	70.069825475888
3716	169.290390096917	122.559103499308	134.3763042406	146.946474973728	105.322400116553	80.8383760502467	165.165182422341	101.201577146928	136.483848643232	177.753221540618	110.516063171467	134.214545360029	152.123989726129	170.739502558662	144.60637135785	117.554730533428	106.290804944332	207.593903374537
54741	79.2316781463763	60.9204918761207	67.9153650608962	73.3974918812073	46.4738527929438	42.4366690108868	78.1542983545748	33.8112657930077	60.5719079496173	96.8905318416458	42.6218412126486	54.3152220041454	75.1013956168031	57.6128441179827	68.7204683237853	54.7223414608571	45.8493719752372	72.3412441799198
57708	104.494757022761	55.1156905873352	64.500626035488	96.8028840290845	64.3484115594607	59.3417683053876	94.3801042413378	61.7705817372256	72.1527231832278	76.9670336226285	58.8725025162501	88.6993217707182	64.3310404314476	90.9211327116007	78.989044050328	95.1906598465808	74.3158516189932	123.344918715905
23169	55.6898200286022	36.6839504126346	39.2062628843162	69.988939626662	31.8992125679378	43.062783799572	76.2612876677858	39.8025477810544	53.2353705503143	67.0609367427818	39.7302644682356	28.4397299764195	71.3172167678944	25.1883575434325	41.412827380672	71.106276029976	34.3670944718734	32.3505088149974
26135	310.208399301895	264.088536983616	271.534988427829	334.795577001998	286.927917184364	352.433057719922	357.170552082369	226.832722710233	266.237485292061	335.694249321544	226.930942901538	243.835717666679	269.549970314572	230.451376471931	195.441463278812	219.954321590421	228.848169685097	207.593903374537
1647	280.447937153011	214.239057874767	257.117201431661	278.59233760483	364.586000194585	116.318214075742	144.139242294077	156.284216199823	221.066242626932	213.148039605688	217.677897319416	494.315142745882	81.214299911194	677.876148625008	384.112437067595	108.052048483339	333.065785635767	693.333351688232
55970	385.886589430494	189.763143162258	238.652316331306	412.737805222599	199.700070403762	224.079526039453	409.769206165292	222.792090671783	274.301613177246	353.558615043065	251.162356019719	255.84101351738	274.498511886222	207.417286349976	254.965350045309	342.833830858813	223.984149353811	295.009108044849
79971	207.101723536078	220.462762349341	240.422921751888	211.936204627057	199.480075834328	219.070607729971	263.398915561785	201.149165040544	231.919467374661	183.2071400475	224.964670715337	233.345653331114	109.333659665392	154.831066215442	227.149922390443	130.416119170186	154.691794142539	166.295381483051
55635	61.0755753055458	18.8506433604892	18.5913569161112	47.7197315636332	40.3140048487903	124.388138018796	7.97768789432511	3.4833034814225	10.186266802338	5.45391850688184	4.3373651166196	6.58542927732665	0.17465440841117	0.773326766684332	0.902731932003748	1.63839345691189	4.1463779873258	1.44544826620201
9295	221.371198857465	207.416920277637	219.302128520659	184.667786590695	149.486309930439	198.06097815409	198.292869441149	141.14345706724	180.139277796109	116.925334519987	160.887330059143	151.814542189698	154.336278899337	250.281684274765	182.351850264757	211.270836268788	211.704491468269	251.370336579512
9406	148.413647992476	94.3729034269572	97.6994776714009	103.544242932518	52.0837143135122	88.6995950637388	120.679431282799	51.0884510608633	85.1280868481108	94.3305292771911	73.2725547034272	47.9629052676091	217.037211518947	70.3727357682742	57.6055814109892	72.5808301411968	74.7942798483	57.7490997782614
5876	157.075275035808	136.682125191611	143.419039067144	170.124630304635	159.551061482047	89.325709852424	151.238032369536	98.0898260368575	133.816016861667	174.302783301571	110.516063171467	170.405267317727	130.874370036103	219.403851233583	150.304866678624	119.111204317494	98.7156913136411	194.516038108899
26009	105.993884780261	39.257212839622	44.5180791460623	100.059945072317	45.0438880916225	40.2104830955616	92.0138408828515	38.4092263884854	44.1404894767982	77.5235559192491	36.3182039098281	54.7231689505285	46.3998545012342	53.8566855369445	52.6969765307188	72.0893121041232	46.0885860898906	62.6360915354205
374986	49.970925249992	8.25837709126195	11.2559916022714	50.9010470012088	11.9347053917974	11.130929576626	55.6409926866912	12.6792246723779	16.3101533918389	54.3722283798323	14.8048729313949	17.8913875056573	57.0537734143155	16.6817631099049	14.1616071833088	60.2928792143576	25.5161722296972	20.9934152948388
8880	139.085741945811	60.0826855045435	64.1844464960983	107.937488060599	70.7832527154067	146.51086055234	105.197308165846	85.8750418286693	65.1193484863753	65.39136985292	87.5569438208277	72.6145564561859	143.507705577845	88.1040137758221	62.2320825625084	125.33709945376	104.297353988887	66.5594511151117
10964	115.599407078315	258.463265631597	257.117201431661	417.661269590275	32.779190845674	166.824807029683	179.768407720428	422.45504622692	665.563396959909	57.9339710782041	302.69025360516	218.950953937312	29.6330312937618	51.9233686202337	322.500982708339	22.3640706868473	96.9614544728494	142.548731395446
10561	55.4122037772134	166.962841192905	152.208830262176	130.206696123628	45.5938745152076	149.432729566205	82.8192175470192	315.912403741811	349.789126087429	44.4104792703236	231.210476483269	136.196001956747	38.4239698504574	66.8927653181947	201.986269785839	26.2142953105902	123.673697275814	116.874816952906
23266	39.5880774480493	24.2963847757417	27.6340917426552	48.4014420145422	18.644539759536	26.4359577444869	68.756852445158	18.7169507068436	25.3444019248649	65.8365876902165	24.2314131181815	17.4834405592743	80.8067729582347	18.1179413908901	28.0411106378664	81.6739138270577	32.1344294017749	24.4349587857959
117178	77.3438876369321	33.6917847998585	36.9930061085887	60.4449933139354	36.0241107448263	68.8726267553737	72.4076587696796	49.4629094361995	45.2925077461102	46.3583073084957	44.9351026081791	37.6476753376373	36.5609894940716	31.0987835459485	36.5042225004016	71.8435530855864	59.5643145486994	28.1518257560297
8915	103.606385018317	33.9910013611361	44.1386636987947	70.1404308379751	36.5740971684114	50.5761612637946	42.6603479772809	39.8489918274734	35.8944639701436	46.8035251457921	32.963974886309	37.9390660136252	32.0199748753812	61.0928145680622	74.1932806615581	33.0136281567746	37.3174018859322	58.8503936953677
3491	265.179043326624	160.499763469308	174.531105743085	298.589177498162	191.670268619419	159.172292945753	154.212763448776	116.946108882958	142.789632854203	249.878511182648	211.663417691037	128.270175569876	96.9914148043364	250.005496143806	598.567691664235	135.495138886613	104.696044179976	250.75085875114
54680	115.432837327482	49.0715160495275	52.8019830780711	105.05915504565	43.1189356090745	45.7759478838746	91.811018309267	30.653070636518	38.0166028872973	82.3652998998482	36.3760354447164	43.9999920741736	103.04610096259	46.2891307486764	48.8603658197029	62.9962284182622	36.2808073891007	48.1816088734004
9635	91.2802234566521	57.3298931407895	76.0095612692711	171.33655999514	100.427520946645	114.439869709687	660.052261968611	147.831399751571	243.621547689251	625.308452482902	179.856073502493	173.494008483198	195.147192331414	31.0987835459485	189.686547212288	309.41060433781	79.5785621413682	78.8113459429192
51100	213.431374067744	156.131201674655	171.685489888578	244.506815059378	177.700613460357	142.40633027096	254.339507275009	190.745698642696	230.706816564859	229.1202295187	186.333205409978	235.968169415005	171.568847195906	206.643959583292	188.501711551533	209.714362484722	195.756883824708	211.999079042962
9403	218.872652594965	152.121699753535	166.310437718954	180.426032673927	158.231094065443	150.267549284452	163.136956686496	125.213149145534	165.829998240444	162.003640546256	135.961938522302	178.214537434203	106.946716083773	128.593193774366	124.407744379267	91.7500335870659	103.978401836016	131.948777443298
9653	128.42527789248	62.9551644928085	73.7330685856657	109.982619413326	63.3034373546489	75.3424795717876	107.834001622445	56.9404009096531	72.819681128619	103.735756090079	61.7640792606632	72.731112726581	76.032885794996	64.296596887183	58.9596793089948	86.5071745249478	60.5211710073131	70.2763180853455
8543	80.5642361530427	80.8483148572094	72.7845299674967	65.5956944985815	77.5480857255039	62.8897521079372	98.233733139444	73.4280373883863	83.7941709573284	85.1479113829512	74.6026800058572	67.3695242884036	15.6024604847312	75.7307855088728	81.5843983548388	51.6093938927245	77.2661590330519	77.9165446352704
5586	148.302601491921	51.9439950377925	63.552087417319	131.721608236759	64.5684061288947	78.8904633743371	95.5294321583168	65.393217357905	68.0297104299005	88.7653063109851	64.0195091213053	69.2927027499237	104.734426910565	81.0888352494713	69.84888323879	107.888209137648	84.0438922815652	94.9177694805988
2633	45.418018727215	31.4775822464042	32.3767848334999	100.741655523226	26.2893510473694	27.3403457725877	46.1759392527462	41.1958691736234	81.2476042567439	40.8487365719518	54.419474329854	22.3205257806735	69.2795820030974	28.0607141054029	84.7439601168519	5.24285906211805	20.1737236691044	59.8140258728356
2634	7.60668528805435	9.99383314667207	10.8765761550039	39.6149517583812	10.7797339022686	5.49589647845911	36.9137083923857	32.6966086789525	52.8715753073736	34.0591645531805	47.5953532130391	24.7682074589719	23.9276539523303	43.5272494390895	43.3875534819302	17.6946493346484	19.6952954397975	82.5970437829722
163351	38.0334264402717	21.9624955977763	22.1325677572753	127.555599925648	54.0636654384187	22.0531542236904	198.698514588318	56.5688485383014	61.4813960569689	197.78802421896	74.7183430756337	56.4132348712584	128.021681365388	28.2816646101698	63.6426012062643	63.1600677639534	20.9711040512824	39.5777501460075
23507	55.1345875258246	17.2348739295902	20.8678495997167	45.1443809713101	27.3893238945397	18.9921485901182	81.6698896300401	18.3918423819108	34.6818131603414	63.8887596520445	26.544674513712	36.2490000928954	68.872055050138	50.5424279654402	55.5744345639808	33.2593871753114	27.4298851469245	57.3361145593465
55144	82.5630731630424	81.5664346042756	80.3728389128483	91.879419661408	61.4334835144594	42.6453739404486	95.7322547319013	33.1146050967232	64.5130230814742	83.1444311151171	45.5134179570617	63.7562799061536	34.930881682234	58.6623590156257	54.3331781574756	31.3752346998627	33.729190166131	60.7088271804845
84146	119.374988097203	54.756630713802	63.9315028645866	95.5909543385795	53.458680372475	57.2547190097702	82.4135723998501	41.79964177707	56.9339555202108	70.0661571445331	45.0507656779556	52.0423747314398	72.947324579732	61.7556660823631	61.3857713762549	56.770333281997	51.7499868033547	68.0737302511329
6125	757.003994287102	912.849885145723	955.557803943391	728.445489599144	959.506314586624	951.20750063255	616.377801123407	563.319839015646	638.945711684751	783.527741412138	623.366114560569	669.907164096193	458.002076990225	591.318788382555	447.303672307857	427.948370945386	521.088079753348	456.623990380198
50999	180.283993651916	89.2263785729824	100.861273065297	147.703931030293	88.6578114819236	75.6903211210571	138.527817758239	76.539788498457	129.9355342703	140.967097733997	81.4846326575603	106.940378087561	179.894040663505	121.467539995632	94.8432736061438	113.950264928222	91.85822002691	111.506009107012
1810	166.458704332751	86.2940562724618	105.793673879776	150.279281622616	85.7428834369224	82.5775837965945	153.063435531797	70.0840660462206	102.529625968772	142.970578001831	72.5207447498798	106.182762329992	71.5500893124427	71.477488292109	77.8606291353233	86.9167728891758	64.1891207653321	85.1437859662804
54874	194.331375972191	81.2073747307425	100.861273065297	222.010370179379	108.677317300422	58.6460852068485	177.131714263829	84.7139406681951	86.5832678198733	143.972318135748	84.954524750856	133.806598413646	110.96376747723	148.920640212926	121.361024108754	170.310999845991	110.596659008094	202.913404226835
8412	151.356380257198	95.6296129843231	100.734801249542	100.968892340195	161.366016679878	63.9332767557459	41.5110200603019	83.1348430899503	69.3029937801927	47.3043952127507	70.2074833543493	124.07414983565	152.880825495911	133.343629626855	147.483829391112	63.5696661281814	123.514221199378	127.543601774873
30836	116.987488335259	101.853317458897	107.690751116114	107.25577760969	96.2476241273984	107.552607034149	95.7322547319013	89.2654572172539	100.104324349167	91.8818311720604	103.344952845323	102.802630488533	221.636444273775	125.444649081437	109.569088246955	77.987528549006	100.469928154433	109.647575621896
9411	282.2246811619	93.7146269921465	99.5965549077388	156.263184469485	71.2782404966333	106.369945766633	120.814646331856	56.0115199812738	68.5147707538213	96.4453140043493	54.3616427949657	62.5907172022019	205.335366155399	90.0925683187246	68.3819438492839	123.28910763262	105.65290063859	121.624146970426
2152	762.389749564045	198.500266751564	239.474383133719	455.382581207243	213.889720132259	152.632871819485	156.30859670915	101.155133100509	83.3697431738976	221.161960677025	138.795683731827	46.2145612116817	986.21522616174	136.271223815018	344.44865280518	312.933150270171	204.209115875796	107.032002568768
1266	120.70754610387	99.6989582176986	98.8377240132037	91.2734548161556	69.4082866564439	145.397767594678	46.7167994489716	85.9679299215072	80.5200137708626	28.4382893573125	62.0532369351045	43.0675419110123	110.498022388134	15.9084363432205	33.1189777553875	51.7732332384157	86.0373432370103	13.6285122241904
1629	84.3953404222088	47.9344931166726	58.0505634319392	99.3782346214076	49.0037903414354	50.9240028130642	118.78642059601	45.7473857226821	57.055220601191	94.0522681288808	51.3544029807761	48.3708522139922	52.396322523351	35.407318388904	43.2182912446795	82.5750302283593	41.065089682169	42.3998158085924
29957	120.429929852481	72.5899377659474	76.0095612692711	126.722398263426	71.0582459271993	91.5518957677493	107.428356475276	77.0971170554846	80.4593812303725	97.5027063679285	72.0002609358854	64.2225049877342	66.2522389239705	62.6947057276226	67.7613156460314	92.733069661213	85.5589150077035	63.3932311034311
55119	126.815103634424	85.51609321314	103.201001656781	107.937488060599	71.7182296355014	67.829102107565	82.8868250715474	51.460003432215	70.6369096709751	71.5687673454087	67.9520534937071	91.9046192065852	111.837039519286	106.442905671479	85.985216523357	105.758297643663	92.8150764855236	113.639766071406
29899	109.325279796927	66.4260766036287	73.6698326777878	96.5756472121148	75.2931413888048	135.727772524984	47.8661273659507	27.5413195264472	46.7476887178728	25.154807807251	36.0868777702751	32.8105901162381	19.561293742051	11.3237133693063	17.9417971485745	22.2821510140017	28.0677894526669	11.5635861296161
22911	51.6921460086029	31.4177389341487	33.7047388989364	70.7463956832276	45.2638826610565	23.166247181353	68.8244599696861	46.3047142797097	54.2661237386461	80.7513852396485	51.8748867947705	71.0410468058512	81.5053905918793	78.1612410613092	76.7322142203186	90.8489171857643	67.857070523351	93.5411520842159
6884	57.1334245358242	18.4915834869561	21.3737368627401	47.7954771692898	18.314547905385	18.7138753507025	50.0295681508524	22.8040267917126	22.3734074408496	58.1009277671902	22.9012878157515	32.1695306290647	82.4368807700722	29.6626052649633	26.8562749771115	56.6064939363058	27.0311949558355	36.4115301343269
56900	135.532253928034	91.8594843122253	102.252463038612	133.918230800799	98.1725766099464	61.9157957699824	147.113973373317	79.2335431907571	116.960170605417	144.584492662031	80.8484857737894	148.201297807448	76.6732852925036	135.939798057867	114.703376110226	123.452946978311	87.392889886713	144.338334010744
6301	597.596742739627	454.330426643918	416.471689284043	477.954771692898	520.672147208046	219.001039420118	619.217317153591	331.935599756355	431.521790668094	577.614491662517	405.630385706265	477.938986755361	448.512520799885	604.907244425723	471.621013726208	292.535151731618	277.089682806868	561.109250765657
1952	211.765676559411	156.0713583624	161.694216443865	297.831721441596	197.390127424705	100.387071119196	423.425926119985	197.387197280608	223.188381544085	460.355243764557	224.270692296678	182.701953844416	401.938011890239	204.655405040389	276.91302014215	498.317369919751	222.150174474801	271.60661230634
6272	74.1790623710993	36.5642637881236	36.676826569199	83.092929405247	55.273635570306	33.531925349586	179.565585146843	77.1900051483226	64.9980834053951	186.99149166452	87.9617645650456	81.2397204654278	119.812924170063	90.2030435711081	92.6428645218847	195.62417875528	90.5824114154251	100.355408196311
5686	89.8366189494301	106.461252502573	106.868684313701	83.9261310674692	127.211859775241	151.519778861822	64.7680084979954	109.933057873694	116.414477741006	73.3496386945946	124.916115358645	125.472825080392	92.450400185646	135.497897048333	116.226736245483	69.0582842088362	119.048891059181	124.308550893373
2773	186.558120933304	144.222382535807	154.169143406392	179.214102983422	196.0701600081	194.026016182563	172.534402595913	184.70797260823	190.871237462858	160.77929149369	175.981360664979	215.454265825457	222.509716315831	199.960206814091	165.707730268438	174.734662179653	201.418284538172	197.68225812058
10768	189.667422948859	127.945001602305	140.699895028393	177.850682081604	137.166614042132	140.667122524612	178.145827131751	121.218961153503	136.968908967153	169.071473713337	134.516150150096	115.565542096803	156.723222480957	114.341886216898	100.711031164168	137.706970053444	101.745736765918	106.481355610215
10542	63.5741215680454	82.4042409758529	93.3362000278238	75.7456056565606	106.91736074495	93.7085133732206	86.4700238715408	125.584701516886	96.4663719197608	98.003576434887	113.638966055434	134.855604847202	79.060228874123	106.719093802438	91.5708703526302	95.1906598465808	119.048891059181	103.65928994763
55791	80.8418524044316	67.5630995364836	74.9977867432243	74.8366583886819	59.453532389553	57.6721288688937	62.8749978112064	50.9026748751874	62.1483540023601	79.2487750387729	51.990549864547	72.3814439153955	89.9470203317526	87.8278256448634	89.821827234373	52.8381889854085	53.5839616823642	108.546281704789
515	108.714524043872	112.864486913913	123.057076730451	110.285601835952	132.106738945149	184.216884493161	112.904565962059	133.433745361691	125.145563571582	89.2105241482816	131.624573405683	106.47415300598	87.0361135248997	84.4030928209756	84.9132223541026	86.1794958335654	109.400588434827	70.8269650438986
55917	97.1101647358179	33.8713147366251	39.39597060795	70.8978868945408	39.21403200162	36.4537943634503	91.3377656375697	45.5616095370063	45.5350379080706	70.4000705225054	45.3399233523969	53.1496593001938	55.0161386495186	51.9233686202337	41.412827380672	71.925472758432	63.3120023449362	64.7010176299948
829	307.487760038284	260.138878374751	288.418975831236	291.544836172102	280.218082816626	383.32138729506	343.649047176733	364.864428667402	343.786504578909	304.306391792142	347.451861608674	327.989344891986	285.967484705222	306.513587737954	290.623261359457	307.93605022659	366.476023649026	307.467495482114
4343	73.5683066180438	115.677122589923	101.114216696809	107.785996849286	86.6778603570171	100.247934499488	86.6728464451254	107.471523413489	113.686013418951	58.2122322265144	107.393160287501	75.8198538920528	80.5739004136864	72.8584289469024	96.3666337414001	80.0355203701458	90.7418874918607	76.0581111501535
389	147.303182986921	258.882168817385	222.274216190922	145.431562860596	285.442953840684	262.759506318229	116.690587335637	350.002333813333	225.73494824467	112.751417295333	275.451600672789	266.156243447352	90.1216747401637	193.55264217585	191.604852567796	161.463675178667	321.742984208838	175.17456368972
6566	283.279622917177	205.561777597716	229.35663787325	327.221016436342	272.738267455868	234.723477447102	306.059263539066	287.720867565498	351.547469761643	216.98804345237	281.697406440721	313.769479903776	298.426165838552	260.445407494045	252.257154249297	294.583143552758	270.072735443702	285.441617139988
204851	99.6087109983175	46.6179402470511	53.6872857883621	89.0010866464587	57.9135704035146	45.2194014050433	114.527146550735	47.6051475794408	63.7248000551029	121.266208433628	52.1640444692118	71.2158812114439	111.604166974738	90.0373306925329	68.3255231035337	100.843117272927	66.660999950084	97.9463277526411
51592	90.7249909538745	48.6526128637389	53.6240498804841	88.5466130125194	52.8536953065314	48.8369535174468	70.7850781810033	53.9215378924203	48.4453998515958	74.685292206484	47.6531847479274	55.6556191136898	111.95347579156	108.486697840573	61.7807165965065	132.627950337018	125.427934116605	104.760583864736
163259	39.5325541977715	16.8159707438015	17.8325260215761	54.309599255754	24.1444039953874	9.53085844998606	75.585212422504	25.9157779017834	25.1625043033946	76.4105113260079	32.3278280025381	43.3589325870002	41.5095310657214	54.5747746774371	44.064602430933	90.6850778400731	54.7800322556312	82.046396824419
4893	207.990095540522	108.316395182494	118.820270902629	202.846731948269	112.802215477311	100.45663942905	177.807789509111	116.249448186673	140.546228856069	182.316704372907	112.366672287892	130.601300977779	171.743501604317	115.115212983582	119.611980990497	160.071040740292	125.98610038413	123.276087846086
7812	1024.90367687734	647.863698478274	719.687867558715	998.554319370439	746.22157952031	678.082316146088	1200.37159799782	640.649176303226	783.857483456108	1311.38913975677	666.797597261654	839.496537521153	920.137641646181	786.63903459654	672.591710088543	1028.17381388506	683.036035373707	814.682175179382
80143	110.435744802482	54.636944089291	62.0976615361267	100.287181889286	48.8387944143599	61.1505443615894	109.997442407347	55.639967609922	70.2731144280345	91.5479177940881	61.1857639117805	53.674162516972	73.6459422133767	51.9233686202337	58.2262096142418	78.4790465860795	50.2349640772164	50.5906893170704
4808	13.7142428186089	74.6844536948907	79.0448848474118	59.3845548347435	45.5938745152076	11.5483394357495	13.994757577333	7.9419319376433	21.2820217120277	6.12174526282656	11.4506439078758	13.1125804194557	3.60952444049751	5.41328736679032	9.53510603178959	3.52254593236056	4.54506817841482	5.36880784589319
55356	74.3456321219326	55.1755338995907	57.9240916161833	82.4869645599945	48.3438066331333	17.7399190127478	72.6104813432642	31.1639551471266	55.1149793055076	75.9096412590493	41.9856943288778	72.2648876450004	28.0029234819243	64.1308840086078	72.7827620178022	77.8236892033148	39.8690191089019	79.5684855109298
476	798.757478495984	882.030579334129	913.379453388812	1297.37073368557	1121.09232583594	846.228921062995	1412.59161749177	998.175445636431	1164.08414486957	954.213129785674	976.543298123182	898.066063394722	748.394140041863	490.896783965975	730.479395228283	872.034917441354	758.46821952775	512.445825803523
3321	180.950272655249	186.292231051438	202.48137702513	324.418429027049	218.454607448015	146.093450693217	398.34353452003	244.527904395859	296.432490456135	333.523812364723	273.022676207482	257.472801302913	230.83490978343	167.259532108583	276.066708955896	286.309256595353	170.160973556793	196.236809854378
5738	297.438051738008	239.31340570983	268.499664849688	374.259037549066	219.334585725751	241.889013362055	332.899450776753	231.152019027197	261.326249512363	353.614267272727	221.783936296482	223.205257806735	219.540591372841	158.752937675055	247.010024894526	363.395668743057	216.648249837773	187.151135038251
10905	81.952317409987	23.877481589953	26.3061376772186	83.3959118278733	20.0745044608574	17.9486239423095	85.38830347909	13.979657972109	23.2222630077111	84.8139980049789	17.0024712571488	21.0384068063267	72.6562338990467	19.0569810361496	23.9223961980993	61.1120759428135	18.8979150576195	24.7791131348916
10885	81.952317409987	41.890318578865	46.3519204745223	81.0477980525199	55.7136247091741	43.2019204192799	53.3423368527332	25.6835576696886	39.4111513185698	54.9844029061149	27.7013052114772	45.9814486708914	128.138117637662	52.8071706393015	37.0684299579039	36.372334743444	31.1775729431613	44.7400653824432
26227	290.16450595162	306.577288685036	220.946262125485	143.765159536152	205.584925136123	202.722054914302	302.408457214544	205.282685171832	263.145225727066	166.45581891922	231.730960297263	160.264871793348	62.5844963473359	91.1420832163677	148.668665051867	77.0044924748588	105.174472409283	66.4217893754734
4853	170.067715600806	79.0530154895437	92.5773691332887	168.761209402817	103.287450349288	90.995349288918	228.040180233547	132.086868015541	128.601618379518	218.768914801556	132.145057219677	156.651627411098	351.928632948508	169.137611399102	160.065655693415	339.557043944989	203.650949608271	195.754993765644
728841	142.417136962477	54.1581975912468	64.6903337591218	144.295378775748	46.5288514353023	38.4017070393599	124.600667705434	52.3424403141754	56.2669975748196	141.634924489942	57.9471979580379	58.0450226567906	111.313076294052	85.9497463543443	72.7827620178022	194.149624644059	110.516920969876	109.372252142619
9659	129.64678939859	104.665953134907	104.339247998584	160.580683991909	75.2381427464463	62.4027739389598	146.167468029923	65.2538852186481	101.013812456519	83.4226922634274	76.9737729362759	68.8847558035407	58.2763542731937	43.8034375700482	70.3566699505421	119.766561700259	71.6047583195878	49.0764101810493
9554	101.274408506651	45.1817007529186	56.9755529980144	85.7440256032266	40.3690034911488	52.1762323904346	97.6928729432185	49.0449130184288	62.5727817857908	97.1687929899561	61.6484161908866	51.4013152442664	111.254858157915	54.4642994250536	66.463638493776	98.9589647974782	52.7068432619683	57.1984528197082
100132406	80.3421431519317	31.1185223728711	35.791523858908	74.6851671773688	23.3744230023682	21.566176054713	72.3400512451514	28.7024206869214	30.0131075426032	70.900940589464	31.9230072583203	34.3258216313752	62.2934056666506	47.228170393936	42.8233460244278	94.0437844267425	55.0989844085024	63.4620619732503
10628	247.411603237738	884.364468512095	866.331937927633	138.690203957163	33.4941731963346	869.95171472318	311.332650452264	17.1842971750177	121.932038925606	54.5391850688184	66.6797597261654	10.3152299299718	252.550274562552	11.1580004907311	8.35027037103467	10.2399591056993	23.7619353889055	17.5518718038816
148741	1.16598825583315	5.50558472750797	4.23680582782127	6.13539405818141	8.02980178434295	3.06100563357216	65.7821213659181	20.1567161458315	30.5588004070141	67.6731112690645	33.4844587003033	12.7046334730726	41.8006217464067	10.7713371073889	50.2708844634587	50.6263578185774	15.2299652996005	24.0219735668811
