653635	0.492686471
100422834	0
645520	0
79501	0
729737	7.643656376
100507658	0.006858045
100132287	6.010807813
100288646	0
729759	0.000119836
100131754	838.3117283
81399	0
100287654	0.000172065
100133331	1.571159814
100288069	0.004670472
100287934	0.043994534
400728	0.011297363
79854	0.047972129
643837	9.232100038
100506327	0.938051719
284593	0.000431379
284600	0.017199982
100130417	0.008188853
148398	1.712542631
26155	153.3076067
339451	15.43779928
84069	78.34838576
84808	0.023273813
57801	70.91908051
9636	21444.92676
375790	20415.11707
401934	10.15779933
54991	7.176471834
406984	0.002500356
406983	0.043843306
554210	0.018020166
100506376	0
254173	0.003320059
8784	0.05686877
7293	0.003538834
51150	490.3236082
126792	11.62077224
388581	2.151535638
118424	70.6636991
6339	2.539050996
116983	230.5571475
126789	9.256718943
54973	160.8139621
80772	27.29003683
83756	0.026347185
1855	900.3916633
54587	0.18291329
100506404	0.003361601
54998	321.0672864
81669	1957.611141
148413	9.139846276
55052	78.03837844
441869	7.405870578
643965	0.000169511
100288271	0.000553178
64856	8.573533104
219293	0.322887468
83858	75.4182475
55210	61.77647046
339453	0.020089438
29101	873.9236346
643988	7.2973306
142678	133.6224275
8510	0.000396378
984	17.52382143
728661	55.40237829
8511	0.228210442
728642	465.4380632
100506482	109.1623128
9906	6.327281562
65220	91.95740359
2782	3662.985396
163688	0.342683951
339456	0.425887027
85452	0.006519118
2563	0.000919784
5590	55.95098425
100506504	0.097702775
199990	22.45601894
100128003	8.078912276
6497	111.8597671
79906	0.631980413
100129534	0.439236623
11079	134.5511184
5192	10.74196886
9651	107.1339766
55229	39.73704465
388585	2.445670981
115110	0.022241828
100133445	0.00251177
8764	47.30494713
100506589	0.033059332
127281	6.687291966
79258	0.002187489
100287898	0
140625	0.000188686
440556	0
63976	0.006283215
100422968	0
27237	97.06024355
1953	8.75150604
693135	0
127262	343.60512
49856	9.385911306
7161	5.511798653
100506635	0
57212	148.7160296
148870	0
388588	0.106747249
57470	273.1277328
9731	77.62243078
1677	3.805993694
339448	29.36488116
100133612	0.011195734
728716	0
284661	0
55966	0.000171268
261734	3.035587237
8514	31.75324189
26038	0.09641056
6146	1849.844253
388591	3.278362934
23463	369.7798027
148645	0.011507065
390992	0.000168047
387509	73.86944477
11332	884.7311485
100130071	0
54626	28705.78422
83715	155.6039971
100422975	0
8718	743.4626879
57449	5760.819901
79707	58.65087212
80835	0.001902588
3104	16.19944502
9903	4232.267182
148479	133.7466123
90326	3.749787494
55735	110.9696411
100505887	0
23261	20.16753037
100505935	17.11197807
100505910	0
9341	141.6589785
8863	201.3678374
10911	0.000436523
3604	0.00196609
11315	3259.695837
54206	169259.8774
50651	0.018186861
473	111.7399297
100505990	0.001377602
2023	200293.4292
100505975	0.002508823
765	0.000188686
155184	0
6518	1.057927046
100302218	0
80045	1.767607807
407040	0.001431549
727721	0.002004272
9563	82.24784342
80176	138.7453265
100506022	0.007690615
84275	18.42436843
199953	10.75010131
5293	30.27956583
644997	0
22883	3196.593429
645010	0.001670317
56998	734.3223975
84328	43.83170905
64802	17.88492384
116362	0.216745474
10277	136.0209368
23095	1435.567045
100287506	0.000495832
5226	525.2850163
378708	36.18053553
1325	0.012151009
1676	171.8840204
5195	75.29023009
54897	46.44443064
148345	0.00035425
23435	845.7015634
10747	0.003422166
6723	148.6944651
5394	60.35157893
2475	281.54015
10218	0.00050072
29914	37.63810919
57540	12.86709318
26232	1849.519187
93611	117.7478961
26270	56.11626323
10459	93.19590262
374946	0.010531048
100506086	0.004806434
57085	633.3417166
100506273	0
284498	0.00136076
100506310	0.000171268
100506116	0
4524	23.41822143
1185	33.17966185
4878	0.000198957
4879	0.000317702
26829	0.000512759
90231	24.2419385
5351	1445.857598
9927	1105.133677
60672	95.63332784
943	0.306680991
7133	0.032414553
55187	1753.660017
677885	0.007327787
9249	944.0557436
343066	0.000204239
126767	0.000222154
93190	0.000222154
390999	0
65121	0
440560	0.000188686
343069	6.363201506
65122	0
400735	0
343071	0
441871	0
440561	0
653606	0
729368	0
441873	0.00017685
440563	6.821094089
645359	0
401940	0
343068	0
391002	0
343070	0
400736	0
391003	0
654348	0
391001	0
729516	0
653619	0.000409495
729528	0
645414	0
391004	0
645425	0
126755	0.000171268
10630	450.2870188
7799	347.231056
23254	8.568025654
200197	2.884096622
55092	668.843193
114827	0.015072923
79180	154.2749564
11330	0.000754284
63036	0
51032	0
842	1.884783781
23341	22.51362645
100507192	0.020072489
79814	0.598560077
645317	29.85949698
84301	25.68484302
6248	10.30827396
23207	2037.382426
284723	6.938265353
388595	0
54751	698.0530588
440567	482.3465573
729614	3.819549167
23013	2766.419258
7709	37.17437375
149563	0
27129	0.000325991
1187	0.001356642
1188	0.015763629
348487	0.616192691
1969	4354.781472
100506484	0.099585834
128272	150.063671
79363	1.056874982
54455	313.3301003
26099	408.1908069
374955	0
55707	79.05077301
114819	0.337833441
26871	0
100506533	0.017999012
100133301	0
55672	65.90095678
84809	9.198940083
11209	10.59611474
26869	0
729574	0
284729	0.017995477
729587	0.00057954
6060	0.003086033
11223	0.112587411
100506687	0.142091602
26870	0.010311397
9696	85.24566915
4237	63.56760113
23400	471.7322589
6390	355.9532787
11240	17.60193123
400743	0.005565079
29943	23.93712106
51702	7.022536797
23569	0.000353245
353238	0
55920	9921.532867
55160	216.2522364
81569	0.000172065
84966	0
127707	0.00137116
5081	0.000335784
80834	0.002940235
8659	420.7760876
100302276	0
126917	24052.96563
23352	1167.622091
23065	586.8993226
51154	158.7530664
246181	0.02386516
22977	0.053183169
100506730	0.896055868
8574	73.79109245
54896	17.11305302
832	1489.084498
644075	0.37887297
644083	0
440574	796.427768
4681	1814.984967
3362	0
255104	8.324463654
54546	0
23252	36.94563982
30814	0
5320	0.000655301
5322	0.000188297
26279	0
64600	0.010267737
391013	0
127733	0.000172065
127731	0.000372824
339505	0.001417642
55450	1369.938664
79594	79.37971389
163933	0.00628603
978	75.12604143
65018	162.7805557
1650	3501.166193
57576	0.957679191
400745	155.1951229
50809	1488.862912
8672	807.4868156
100302155	0.000169511
1889	834.0595643
100506824	0.000325991
100506801	0.183990506
