653635	0.718957117
100422834	0
645520	0
79501	0.000339893
729737	2.053321675
100507658	0.007929913
100132287	4.730897999
100288646	0
729759	0
100131754	1071.253616
81399	0
100287654	0.000636519
100133331	1.626329154
100288069	0.015572331
100287934	0.028004193
400728	0.003897686
79854	0.085659722
643837	2.806689701
100506327	0.094999337
284593	0.000830399
284600	0.032192149
100130417	0.000187728
148398	1.397273442
26155	240.9136744
339451	10.11389342
84069	2.308304514
84808	0.025645556
57801	60.83854279
9636	37179.34291
375790	14775.82956
401934	6.571817183
54991	4.993821374
406984	0.009323839
406983	0.026267708
554210	0.012196484
100506376	0
254173	0.006673088
8784	0.347822286
7293	0.003586765
51150	107.2918416
126792	80.05366605
388581	0.672322098
118424	71.65465123
6339	1.051656073
116983	79.63978055
126789	13.32969443
54973	143.2402058
80772	50.31392177
83756	0.122087491
1855	516.3227504
54587	0.138145048
100506404	0.004896646
54998	378.2131723
81669	1318.135746
148413	13.31792115
55052	192.4730419
441869	128.8647734
643965	0.000251196
100288271	0.005390937
64856	9.784763325
219293	0.28675658
83858	34.71804312
55210	175.1614454
339453	0.024456574
29101	610.8702219
643988	31.58268214
142678	170.6895852
8510	0.001914337
984	13.31340196
728661	238.0274099
8511	0.41739068
728642	135.3825766
100506482	148.8718756
9906	20.47320194
65220	68.155995
2782	1480.727676
163688	0.107686112
339456	0.60036245
85452	0.004739623
2563	0.00367675
5590	74.25033569
100506504	0.069956508
199990	8.577643286
100128003	5.809606887
6497	384.9197078
79906	0.603536421
100129534	0.237722122
11079	79.13019447
5192	11.36045674
9651	207.5119126
55229	12.22807053
388585	0.002739808
115110	0.010894323
100133445	0.008026177
8764	79.17063348
100506589	0.005650275
127281	22.61616543
79258	0.007816815
100287898	0.004670816
140625	0.000238337
440556	0.000251196
63976	0.005949177
100422968	0
27237	94.31518008
1953	168.8660002
693135	0
127262	247.2210283
49856	9.077893587
7161	3.186778079
100506635	0
57212	182.1151818
148870	0.007378488
388588	0.455687771
57470	136.5353659
9731	106.8324577
1677	2.411495439
339448	18.64860972
100133612	0.029276223
728716	0
284661	0
55966	0
261734	4.303218954
8514	7.566964852
26038	0.072870729
6146	635.9137832
388591	6.81990415
23463	620.2166034
148645	0.018136957
390992	0
387509	113.4297879
11332	917.7411903
100130071	0
54626	4562.542584
83715	504.9479091
100422975	0
8718	68.75684881
57449	65.71144226
79707	57.90431573
80835	0.005699908
3104	8.195564532
9903	1252.567312
148479	35.10063483
90326	2.316152843
55735	106.4260953
100505887	0
23261	5.044533037
100505935	11.20482175
100505910	0
9341	128.8155017
8863	190.242925
10911	0.000513987
3604	0.219722591
11315	4038.276705
54206	15373.54334
50651	0.240276504
473	107.7678923
100505990	0.001527927
2023	228214.6918
100505975	0.014817045
765	0.000245931
155184	0.000251196
6518	0.008002377
100302218	0
80045	1.555295341
407040	0.012912868
727721	0.003897742
9563	234.9618719
80176	67.38762017
100506022	0.002428215
84275	12.56199104
199953	18.87825087
5293	41.38427648
644997	0
22883	7255.23737
645010	0.090534667
56998	131.7480524
84328	19.12704193
64802	11.6579233
116362	0.068729046
10277	210.1192601
23095	1747.099125
100287506	0.000764563
5226	712.3691024
378708	17.847695
1325	0.009100289
1676	224.7751057
5195	10.39499955
54897	65.12137675
148345	0.000384757
23435	1050.883483
10747	0.000221238
6723	519.0847659
5394	84.11399646
2475	277.9183958
10218	0
29914	11.1955913
57540	76.50983582
26232	97.93249411
93611	72.0438281
26270	8.959977081
10459	126.0676147
374946	0.000188752
100506086	0.001505491
57085	216.0136338
100506273	0.000251196
284498	0.00087912
100506310	0.000245931
100506116	0
4524	10.33064072
1185	21.85638543
4878	0.000244875
4879	0.000221238
26829	0.000895374
90231	15.72533891
5351	2512.159246
9927	627.0511945
60672	90.63045258
943	23.47150357
7133	0.227463179
55187	1419.739277
677885	0.00836931
9249	3139.297441
343066	0.000187728
126767	0
93190	0
390999	0
65121	0
440560	0
343069	4.701912471
65122	0.000244875
400735	0
343071	0
441871	0
440561	0
653606	0
729368	0
441873	0
440563	7.811180998
645359	0
401940	0
343068	0.000483642
391002	0
343070	0
400736	0.000340856
391003	0
654348	0
391001	0
729516	0
653619	0.001275924
729528	0.000251196
645414	0.000251196
391004	0
645425	0
126755	0.000251196
10630	693.4335786
7799	189.5621057
23254	5.401654704
200197	13.36883027
55092	553.3000518
114827	0.054177324
79180	630.4165515
11330	0.002705026
63036	0
51032	0.000172213
842	3.479531492
23341	50.55559743
100507192	0.621555397
79814	11.5090852
645317	67.27165205
84301	43.15858852
6248	14.67705144
23207	935.6491055
284723	0.29427717
388595	0
54751	225.5194468
440567	296.372171
729614	3.690840158
23013	4527.615893
7709	16.06128532
149563	0
27129	0
1187	0.000417502
1188	0.037167673
348487	3.665006263
1969	1888.233743
100506484	0.023026929
128272	52.44275384
79363	1.099275811
54455	27.67394331
26099	825.0386507
374955	0
55707	76.30789
114819	1.231797444
26871	0.000172213
100506533	0.060920982
100133301	0.004435983
55672	144.5265075
84809	19.65237149
11209	45.61384094
26869	0
729574	0.000380231
